"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20210217","MW75-5810",1,8,"LDH","3360 H07",30,0.0208,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,1,"AB","3360 G10",0.03,20818,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,1,"LDH","3360 G10",0.03,0.7208,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,2,"AB","DMSO",0,21034,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",2,2,"LDH","DMSO",0,0.7817,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",2,3,"AB","3360 G10",0.1,25124,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,3,"LDH","3360 G10",0.1,0.7807,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,4,"AB","3360 G10",0.3,23222,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,4,"LDH","3360 G10",0.3,0.7354,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,5,"AB","3360 G10",1,19131,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,5,"LDH","3360 G10",1,0.4803,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,6,"AB","3360 G10",3,27797,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,6,"LDH","3360 G10",3,0.7766,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
