"date","Plate.SN","well","DIV","trt","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq","wllq_notes"
"20160921","MW1159-40","D1",7,"Tributyltin methylacrylate",20,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D1",9,"Tributyltin methylacrylate",20,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D2",12,"Tributyltin methylacrylate",0,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D2",5,"Tributyltin methylacrylate",0,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D2",7,"Tributyltin methylacrylate",0,"uM","ON_20160921_MW1159-40_07_00(000).h5",0.132225618951456,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00753845026334063,0,1,""
"20160921","MW1159-40","D2",9,"Tributyltin methylacrylate",0,"uM","ON_20160921_MW1159-40_09_00(000).h5",0.0988901810539213,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D3",12,"Tributyltin methylacrylate",0.03,"uM","ON_20160921_MW1159-40_12_00(000).h5",0.118890442390669,0.54,0.0434799999999992,76.636,0.402,114.73,1,1,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D3",5,"Tributyltin methylacrylate",0.03,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D3",7,"Tributyltin methylacrylate",0.03,"uM","ON_20160921_MW1159-40_07_00(000).h5",0.160004110327812,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D3",9,"Tributyltin methylacrylate",0.03,"uM","ON_20160921_MW1159-40_09_00(000).h5",0.262225648637364,0.18,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D4",12,"Tributyltin methylacrylate",0.1,"uM","ON_20160921_MW1159-40_12_00(000).h5",0.418153612022012,0.26,0.0417613333333315,93.617,0.418,68.502,3,1,5,6.6,0.0920833333333333,4.44091990483743,126.8375,0.0195655948031232,11.2,0.0575675854981935,0,1,""
"20160921","MW1159-40","D4",5,"Tributyltin methylacrylate",0.1,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D4",7,"Tributyltin methylacrylate",0.1,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D4",9,"Tributyltin methylacrylate",0.1,"uM","ON_20160921_MW1159-40_09_00(000).h5",0.194446985218385,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00184581072067283,0,1,""
"20160921","MW1159-40","D5",12,"Tributyltin methylacrylate",0.3,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D5",5,"Tributyltin methylacrylate",0.3,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D5",7,"Tributyltin methylacrylate",0.3,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D5",9,"Tributyltin methylacrylate",0.3,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D6",12,"Tributyltin methylacrylate",1,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D6",5,"Tributyltin methylacrylate",1,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D6",7,"Tributyltin methylacrylate",1,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D6",9,"Tributyltin methylacrylate",1,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D7",12,"Tributyltin methylacrylate",3,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D7",5,"Tributyltin methylacrylate",3,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D7",7,"Tributyltin methylacrylate",3,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D7",9,"Tributyltin methylacrylate",3,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D8",12,"Tributyltin methylacrylate",10,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D8",5,"Tributyltin methylacrylate",10,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D8",7,"Tributyltin methylacrylate",10,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","D8",9,"Tributyltin methylacrylate",10,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E1",12,"Lovastatin",20,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E1",5,"Lovastatin",20,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E1",7,"Lovastatin",20,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E1",9,"Lovastatin",20,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E2",12,"Lovastatin",0,"uM","ON_20160921_MW1159-40_12_00(000).h5",2.94934409365171,9.71625,0.0229964283139964,79.9919333333333,0.274266666666667,7.98693333333333,16,15,291,12.2508591065292,0.149411193283616,32.6018365905345,3.04931034482759,0.0635269940317023,47.5807560137457,0.345583492563926,0.0221980461908934,1,""
"20160921","MW1159-40","E2",5,"Lovastatin",0,"uM","ON_20160921_MW1159-40_05_00(000).h5",0.340879359621979,0.285,0.0946241860465135,16.913,0.479,44.325,4,1,0,NA,NA,0,NA,NA,NA,0.00150125863645269,0,1,""
"20160921","MW1159-40","E2",7,"Lovastatin",0,"uM","ON_20160921_MW1159-40_07_00(000).h5",1.03285481572088,2.05090909090909,0.0472362612653807,50.7484,0.3984,58.1294,11,10,12,11.0833333333333,0.196884920634921,3.94303429567913,69.8272727272727,0.0510807134753422,33.9166666666667,0.0974810804008749,0.000688621087038244,1,""
"20160921","MW1159-40","E2",9,"Lovastatin",0,"uM","ON_20160921_MW1159-40_09_00(000).h5",1.17804958121538,3.00923076923077,0.0409787630439869,56.9321666666667,0.424833333333333,31.0388333333333,13,12,41,11.780487804878,0.183142179636082,10.6066057422465,21.61625,0.0425483294806574,35.9512195121951,0.160971368672897,0.00327871988237681,1,""
"20160921","MW1159-40","E3",12,"Lovastatin",0.03,"uM","ON_20160921_MW1159-40_12_00(000).h5",1.09816249747145,4.5,0.0203041935729353,76.3897142857143,0.194428571428571,19.0769285714286,15,14,123,12.5365853658537,0.138666018376384,36.6834508224236,7.19959016393443,0.0399481514480205,44.4227642276423,0.404185820400129,0.0121319477253955,1,""
"20160921","MW1159-40","E3",5,"Lovastatin",0.03,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E3",7,"Lovastatin",0.03,"uM","ON_20160921_MW1159-40_07_00(000).h5",0.180560193946316,0.09,NA,0,NA,NA,4,0,1,8,0.0958333333333336,1.19305856832972,NA,NA,11,0.0162316118329636,0,1,""
"20160921","MW1159-40","E3",9,"Lovastatin",0.03,"uM","ON_20160921_MW1159-40_09_00(000).h5",0.628619325070292,1.49,0.0377928313630366,54.8155714285714,0.386571428571429,39.9887142857143,12,7,40,9.175,0.140970238095238,10.446247464503,20.3525641025641,0.0677780485051864,18.025,0.162393704238396,0.00260030942937723,1,""
"20160921","MW1159-40","E4",12,"Lovastatin",0.1,"uM","ON_20160921_MW1159-40_12_00(000).h5",1.40899989241341,4.96,0.0232329185870713,87.187,0.291166666666667,15.0401666666667,12,12,109,9.43119266055046,0.162635777830732,25.8492291612229,8.00416666666667,0.0598910856065658,36.302752293578,0.384506735221405,0.0106602412420722,1,""
"20160921","MW1159-40","E4",5,"Lovastatin",0.1,"uM","ON_20160921_MW1159-40_05_00(000).h5",0.0989022428895066,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E4",7,"Lovastatin",0.1,"uM","ON_20160921_MW1159-40_07_00(000).h5",1.2166979222844,3.16,0.0429121739130427,60.1155,0.461,48.313,3,2,1,5,0.11875,0.291120815138282,NA,NA,10,0.0614083626549369,0,1,""
"20160921","MW1159-40","E4",9,"Lovastatin",0.1,"uM","ON_20160921_MW1159-40_09_00(000).h5",0.689515182504558,1.93333333333333,0.0391930381956464,61.7884444444444,0.425444444444444,37.5287777777778,9,9,25,9.64,0.229283333333333,9.96695077404766,34.8166666666667,0.0576592400484343,22.92,0.171151924512158,0.00166626803219711,1,""
"20160921","MW1159-40","E5",12,"Lovastatin",0.3,"uM","ON_20160921_MW1159-40_12_00(000).h5",1.6081460131079,3.60375,0.0191837070132258,89.6917333333333,0.3252,17.947,16,15,82,14.3536585365854,0.193009709633185,31.5671287299737,10.7320987654321,0.0762000733850308,89.1463414634146,0.465205947276261,0.0234262626142488,1,""
"20160921","MW1159-40","E5",5,"Lovastatin",0.3,"uM","ON_20160921_MW1159-40_05_00(000).h5",0.30281866502686,0.58,0.039464640739779,59.80825,0.30275,73.85875,6,4,7,8,0.121913265306123,5.6562328390994,109.158333333333,0.0454329090109407,14.7142857142857,0.0545782795883801,4.61298581335146e-05,1,""
"20160921","MW1159-40","E5",7,"Lovastatin",0.3,"uM","ON_20160921_MW1159-40_07_00(000).h5",1.12113991194974,1.962,0.0370294568790567,78.3503,0.5535,36.0989,10,10,19,11.5789473684211,0.324907581453634,10.5959615761615,48.1027777777778,0.0484989888658981,56.8947368421053,0.232989285663889,0.00490939853192459,1,""
"20160921","MW1159-40","E5",9,"Lovastatin",0.3,"uM","ON_20160921_MW1159-40_09_00(000).h5",0.82369131845545,2.085,0.0296473354856056,82.5346666666667,0.423866666666667,29.9386,16,15,40,13.35,0.258094742063492,19.0961976224602,21.9615384615385,0.0711742104076175,56.625,0.284015043981641,0.00906992089264671,1,""
"20160921","MW1159-40","E6",12,"Lovastatin",1,"uM","ON_20160921_MW1159-40_12_00(000).h5",0.831756900036192,2.17714285714286,0.0364201706678202,85.8607692307692,0.586384615384615,29.0059230769231,14,13,53,13.3584905660377,0.170322803506766,34.7341337907376,16.0278846153846,0.0393425274895083,68.7735849056604,0.41771583975767,0.00985378466069877,1,""
"20160921","MW1159-40","E6",5,"Lovastatin",1,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E6",7,"Lovastatin",1,"uM","ON_20160921_MW1159-40_07_00(000).h5",0.426677627540832,0.86,0.0232706803649694,93.231,0.46,54.233,3,2,9,7.77777777777778,0.135654761904762,9.32203389830508,103.1375,0.0295059229612619,14.6666666666667,0.156916341017414,0.000704345183936903,1,""
"20160921","MW1159-40","E6",9,"Lovastatin",1,"uM","ON_20160921_MW1159-40_09_00(000).h5",0.352597199862671,1.24,0.0292918744796705,89.1148888888889,0.372777777777778,47.9051111111111,9,9,20,9.85,0.1990625,23.535457348407,38.15,0.0370641466178054,34.35,0.351270291119159,0.0036935726006783,1,""
"20160921","MW1159-40","E7",12,"Lovastatin",3,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E7",5,"Lovastatin",3,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E7",7,"Lovastatin",3,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E7",9,"Lovastatin",3,"uM","ON_20160921_MW1159-40_09_00(000).h5",0.0988901810539213,0.66,0.0580243478260864,88.764,0.4,96.449,1,1,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E8",12,"Lovastatin",10,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E8",5,"Lovastatin",10,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E8",7,"Lovastatin",10,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","E8",9,"Lovastatin",10,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F1",12,"Phenylmercuric acetate",20,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F1",5,"Phenylmercuric acetate",20,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F1",7,"Phenylmercuric acetate",20,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F1",9,"Phenylmercuric acetate",20,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F2",12,"Phenylmercuric acetate",0,"uM","ON_20160921_MW1159-40_12_00(000).h5",1.57106219521268,3.36,0.0372436730947406,75.461125,0.7164375,19.9196875,16,16,156,14.8333333333333,0.123704922214538,43.1772974406577,5.66774193548387,0.0759758010912784,62.6153846153846,0.466372078987766,0.0194374477403057,1,""
"20160921","MW1159-40","F2",5,"Phenylmercuric acetate",0,"uM","ON_20160921_MW1159-40_05_00(000).h5",0.227808536992684,0.18,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F2",7,"Phenylmercuric acetate",0,"uM","ON_20160921_MW1159-40_07_00(000).h5",1.44414820967401,2.304,0.0608973090480093,40.4244444444444,0.574333333333333,50.9398888888889,10,10,15,11.4666666666667,0.176623677248677,3.4702227610244,60.2071428571429,0.0375081477704039,30.5333333333333,0.0857919338994361,0.000776705965586005,1,""
"20160921","MW1159-40","F2",9,"Phenylmercuric acetate",0,"uM","ON_20160921_MW1159-40_09_00(000).h5",1.44668557002478,4.364,0.0493671692154631,62.6637857142857,0.534214285714286,15.6375,15,14,147,11.9251700680272,0.122273927886173,18.3114427352175,6.02739726027397,0.067448432055652,24.3741496598639,0.21921293673597,0.00704754296163259,1,""
"20160921","MW1159-40","F3",12,"Phenylmercuric acetate",0.03,"uM","ON_20160921_MW1159-40_12_00(000).h5",1.98354443683249,4.725,0.0488849540080127,50.2848333333333,0.531083333333333,28.2758333333333,12,12,86,8.2906976744186,0.141972937430786,10.2111038779875,10.3747058823529,0.0603375732167047,25.5348837209302,0.136812126311742,0.00356728317760182,1,""
"20160921","MW1159-40","F3",5,"Phenylmercuric acetate",0.03,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F3",7,"Phenylmercuric acetate",0.03,"uM","ON_20160921_MW1159-40_07_00(000).h5",1.79560168256767,0.18,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F3",9,"Phenylmercuric acetate",0.03,"uM","ON_20160921_MW1159-40_09_00(000).h5",1.32131356146017,0.76,0.0678437848017514,17.091,0.556,49.988,6,2,1,6,0.125,0.205874279440022,NA,NA,15,0.00951028958789243,3.1017666700682e-05,1,""
"20160921","MW1159-40","F4",12,"Phenylmercuric acetate",0.1,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F4",5,"Phenylmercuric acetate",0.1,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F4",7,"Phenylmercuric acetate",0.1,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F4",9,"Phenylmercuric acetate",0.1,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F5",12,"Phenylmercuric acetate",0.3,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F5",5,"Phenylmercuric acetate",0.3,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F5",7,"Phenylmercuric acetate",0.3,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F5",9,"Phenylmercuric acetate",0.3,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F6",12,"Phenylmercuric acetate",1,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F6",5,"Phenylmercuric acetate",1,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F6",7,"Phenylmercuric acetate",1,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F6",9,"Phenylmercuric acetate",1,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F7",12,"Phenylmercuric acetate",3,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F7",5,"Phenylmercuric acetate",3,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F7",7,"Phenylmercuric acetate",3,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F7",9,"Phenylmercuric acetate",3,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F8",12,"Phenylmercuric acetate",10,"uM","ON_20160921_MW1159-40_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F8",5,"Phenylmercuric acetate",10,"uM","ON_20160921_MW1159-40_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F8",7,"Phenylmercuric acetate",10,"uM","ON_20160921_MW1159-40_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-40","F8",9,"Phenylmercuric acetate",10,"uM","ON_20160921_MW1159-40_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A1",12,"Simvastatin",10,"uM","ON_20160921_MW1159-43_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A1",5,"Simvastatin",10,"uM","ON_20160921_MW1159-43_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A1",7,"Simvastatin",10,"uM","ON_20160921_MW1159-43_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A1",9,"Simvastatin",10,"uM","ON_20160921_MW1159-43_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A2",12,"Simvastatin",20,"uM","ON_20160921_MW1159-43_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A2",5,"Simvastatin",20,"uM","ON_20160921_MW1159-43_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A2",7,"Simvastatin",20,"uM","ON_20160921_MW1159-43_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A2",9,"Simvastatin",20,"uM","ON_20160921_MW1159-43_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A3",12,"Simvastatin",0,"uM","ON_20160921_MW1159-43_12_00(000).h5",0.579832770758793,2.06307692307692,0.0632284354317705,55.0835,0.4952,34.6584,13,10,68,9.82352941176471,0.10178944115525,21.970472153194,13.2559701492537,0.0306068163914425,22.1029411764706,0.15656034389861,0.00240596741147581,1,""
"20160921","MW1159-43","A3",5,"Simvastatin",0,"uM","ON_20160921_MW1159-43_05_00(000).h5",0.190018410672679,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20160921","MW1159-43","A3",7,"Simvastatin",0,"uM","ON_20160921_MW1159-43_07_00(000).h5",0.332409623471564,0.37,0.0560644302176691,30.6025,0.392,61.2275,6,2,5,9.4,0.118666666666667,3.42323651452282,145.2375,0.0213953777299822,13.2,0.0229837098040161,2.99069552312237e-05,1,""
"20160921","MW1159-43","A3",9,"Simvastatin",0,"uM","ON_20160921_MW1159-43_09_00(000).h5",0.690929426635021,1.625,0.0738102266345062,40.5311111111111,0.557222222222222,38.4546666666667,12,9,25,9.6,0.106589285714286,5.62649640861931,34.8416666666667,0.0399444332008595,16.92,0.0845589860994671,0.000867280972674717,1,""
"20160921","MW1159-43","A4",12,"Simvastatin",0.03,"uM","ON_20160921_MW1159-43_12_00(000).h5",1.97688765208097,4.425,0.0167054537001721,84.6729375,0.3439375,13.4138125,16,16,150,14.94,0.144086099086099,34.5417500966031,5.91912751677852,0.0826679686199718,65.5533333333333,0.560937210678588,0.025924739618896,1,""
"20160921","MW1159-43","A4",5,"Simvastatin",0.03,"uM","ON_20160921_MW1159-43_05_00(000).h5",0.317808569896994,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.0029871894359006,0,1,""
"20160921","MW1159-43","A4",7,"Simvastatin",0.03,"uM","ON_20160921_MW1159-43_07_00(000).h5",0.689149893477922,1.36153846153846,0.0368773414680744,61.2573636363636,0.451909090909091,44.919,13,11,27,10.8888888888889,0.29908950617284,8.0414405525407,31.4826923076923,0.0984373587988805,24.1481481481481,0.131046616682404,0.00204666480387146,1,""
"20160921","MW1159-43","A4",9,"Simvastatin",0.03,"uM","ON_20160921_MW1159-43_09_00(000).h5",1.89917628915987,4.24875,0.0385923798312885,73.8196875,0.62325,18.553875,16,16,237,11.8565400843882,0.127976157105904,25.2157378967383,3.71843220338983,0.0918103330680407,29.0970464135021,0.301354574448335,0.0121656048010124,1,""
"20160921","MW1159-43","A5",12,"Simvastatin",0.1,"uM","ON_20160921_MW1159-43_12_00(000).h5",2.31980651342835,4.22625,0.0183735214992012,92.339625,0.4511875,14.74175,16,16,90,15.4222222222222,0.19061045358962,26.1397994312229,9.89157303370787,0.131736158423308,97.0222222222222,0.550353393759604,0.0296137710971918,1,""
"20160921","MW1159-43","A5",5,"Simvastatin",0.1,"uM","ON_20160921_MW1159-43_05_00(000).h5",0.611170326724989,0.385714285714286,0.10882227586207,20.152,0.5225,66.9995,7,2,0,NA,NA,0,NA,NA,NA,0.0299650409740867,4.64405624830966e-07,1,""
