"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","cv.time","cv.network","file.name"
"20140730","MW1007-104","7","E1","Glyphosate","0","uM",1.99753940849989,2.46,0.0674046954063975,29.2435,0.79575,39.266,4,4,7,6.57142857142857,0.143928571428571,1.61093813456071,129.083333333333,0.0442934874343908,17,0.0443422404293616,0.985737387285551,2.49187520366063,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","E2","Glyphosate","0.1","uM",1.20612011696571,2.472,0.067091278181139,41.5795,0.78,41.718875,10,8,20,10.15,0.191471726190476,4.19096209912536,42.0815789473684,0.0320136225234335,23,0.0720492201839888,0.611842237798204,1.03289119655278,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","E3","Glyphosate","0.3","uM",0.749592489022636,1.864,0.0348747507058346,67.9255,0.444,30.4655,15,14,29,14.4827586206897,0.21867013733393,15.9591194968553,30.6678571428571,0.0246063463509511,56,0.243700403749273,0.325065454721258,0.657749624599561,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","E4","Glyphosate","1","uM",0.826185626277538,2.276,0.0419764186685845,68.1512142857143,0.569357142857143,47.9955714285714,15,14,24,13.5,0.234789599867725,9.64653243847875,37.1695652173913,0.0382927093363031,44.9166666666667,0.213249813475803,0.354316126711888,1.02472896152371,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","E5","Glyphosate","3","uM",1.09688617845787,0.888,0.0631336437488191,41.9955,0.694166666666667,53.59,10,7,10,10.8,0.174761904761905,2.02955665024631,84.6388888888889,0.0333012293434844,20.6,0.0354855771536394,0.437226625012713,1.4471676076807,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","E6","Glyphosate","10","uM",0.416234906124612,0.36,0.0622991869918695,30.889,0.479,57.306,3,1,0,NA,NA,0,NA,NA,NA,-1.33863027726146e-05,1.01136390819299,1.25558858456161,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","E8","Glyphosate","100","uM",1.13859944315564,3,0.0697203406867863,46.8428333333333,0.738833333333333,37.9183333333333,7,6,20,9.65,0.205178571428571,6.07935440484196,44,0.0482502689141977,22.6,0.116397357985214,0.734582277798757,1.53107006025429,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","F1","Sodium Orthovanadate","0","uM",0.701241222840488,1.035,0.0719355229636849,29.9492222222222,0.536444444444444,59.8138888888889,12,9,6,9.83333333333333,0.185763888888889,1.20671563483736,155.62,0.0330639286780871,15.3333333333333,0.0335712631157007,0.452359875975711,0.904941067091124,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","F2","Sodium Orthovanadate","0.01","uM",1.52072019686253,1.67571428571429,0.0659141286569455,56.4092,5.0378,32.1624,14,10,22,12.2727272727273,0.247011634199134,3.44183149042205,39.8452380952381,0.0826617448679656,30.1363636363636,0.0741708617179136,0.315344552212166,1.58535974796216,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","F3","Sodium Orthovanadate","0.03","uM",1.79237921942426,2.56875,0.0582151941328695,55.6917692307692,1.04684615384615,23.7378461538462,16,13,36,12.7222222222222,0.331086033950617,3.69682907965971,24.5857142857143,0.0753245583774612,26.5555555555556,0.0667116351057594,0.257340175041609,1.06821171251304,"ON_20140730_MW1007-104_07_00_001.h5"
