"date","Plate.SN","well","treatment","dose","units","wllq_by_well","wllq_notes_by_well","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20211110","MW78-6212","C4","7126 C8","1.002","uM","0","(7126 C8) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",9.242453,12.579375,0.435918,148.488625,11.6415,95.754625,53,28,42,11.25,0.249526,1.295585,44.744444,0.262946,25.553571,0.035499,0.001232
"20220615","MW78-7304","C4","7126 C8","1.002","uM","1","",9.884418,18.140625,0.341715,563.125815,7.553392,388.239707,136,118.5,72,125.33961,4.648137,44.728246,852.101667,1.315713,816.295022,1.754109,0.050553
"20211124","MW78-6217","A4","7126 D7","1.002","uM","1","Hot water shut off in building; ",2.115557,3.18,0.1807,165.332,5.26,32.672,4,2,0,0,0,0,0,0,0,-0.003987,0
"20211124","MW78-6218","B4","7126 D7","1.002","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20211124","MW78-6219","C4","7126 D7","1.002","uM","1","Hot water shut off in building; ",1.64889,0.18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"20211124","MW78-6219","A4","7126 D8","1.002","uM","1","Hot water shut off in building; ",19.084717,16.778125,0.288442,357.04996,9.529348,251.625848,98,67,111.5,89.186364,2.692688,20.499281,269.7625,1.031102,589.172727,1.217949,0.074703
"20211124","MW78-6217","B4","7126 D8","1.002","uM","1","Hot water shut off in building; ",9.451333,14.1325,0.252354,316.08865,6.012157,245.980808,88,59.5,157.5,90.017857,2.26494,47.655764,396.046138,0.39967,507.627976,1.174745,0.041064
"20211124","MW78-6218","C4","7126 D8","1.002","uM","1","Hot water shut off in building; ",14.496086,15.95875,0.306872,303.877479,5.948958,175.699139,90.5,62.5,67.5,93.444444,2.633357,27.380125,605.986923,0.568809,714.111111,1.026925,0.043225
"20211208","MW78-6305","A4","7126 E2","1.002","uM","1","Hot water shut off in building; ",5.375925,14.247692,0.288576,316.029758,2.211852,207.839848,69,56,76,53.6875,0.861623,30.164973,151.418478,0.17697,257.1875,0.48847,0.011207
"20211208","MW78-6303","B4","7126 E2","1.002","uM","1","Hot water shut off in building; ",4.67324,6.9705,0.174313,188.308967,4.7378,130.963933,46.5,22.5,41,39.6875,0.621165,9.089147,1967.434783,0.082102,110.375,0.167993,0.002933
"20211208","MW78-6304","C4","7126 E2","1.002","uM","1","Hot water shut off in building; ",8.825006,23.011189,0.346204,367.179875,11.531125,169.195687,53,40,59,52.802885,0.614512,14.502509,316.865429,0.158515,201.475962,0.23783,0.005588
"20220119","MW78-6313","A4","7126 F3","1.002","uM","1","",6.381254,3.72375,0.411643,348.110594,14.956479,415.817042,76,45,55,91.5,1.297059,62.47409,270.003125,0.332991,586.513369,1.491918,0.031665
"20220119","MW78-6314","B4","7126 F3","1.002","uM","1","",11.341213,16.971375,0.377013,395.036906,6.980844,216.723,84,72,62,92.811005,2.188289,32.03932,827.1125,0.298963,767.066188,1.34739,0.049491
"20220119","MW78-6312","C4","7126 F3","1.002","uM","1","",7.019006,7.99125,0.292563,387.605619,9.038167,337.256786,77.5,52,54.5,93.785714,1.739595,53.34645,855.785,0.424187,705.571429,1.394463,0.030188
"20220223","MW78-7106","A4","7126 G1","1.002","uM","1","",16.074783,8.106923,0.546368,303.594788,73.913912,197.335075,92.5,54,38,87.921053,2.916557,22.4871,924.675,0.485266,564.236842,0.885755,0.024967
"20220223","MW78-7107","B4","7126 G1","1.002","uM","1","",6.57678,7.649712,0.2415,333.00339,4.506661,335.259928,90,63.5,68,84.477778,2.928649,24.177994,1110.611325,1.208146,495.211111,0.985868,0.031625
"20220223","MW78-7108","C4","7126 G1","1.002","uM","1","",7.255018,10.035375,0.343921,275.744156,5.443229,280.684406,94,68,84,85.964286,2.567878,19.08702,1350.87561,0.873357,442.892857,0.880955,0.021453
"20211027","MW75-9317","D4","7126 G10","1.002","uM","1","Hot water shut off in building; ",7.010262,7.445893,0.358201,206.4159,6.6784,115.8185,65,27.5,140.5,56.578397,0.896837,48.199777,168.997685,0.666285,371.115854,0.923446,0.028214
"20211027","MW75-9315","E4","7126 G10","1.002","uM","1","Hot water shut off in building; ",6.071048,10.263429,0.225955,315.488275,5.103775,138.88165,59.5,32.5,152.5,59.878947,1.27323,36.71792,549.961525,0.336562,404.003947,1.096934,0.033043
"20211027","MW75-9316","F4","7126 G10","1.002","uM","1","Hot water shut off in building; ",8.293843,4.362,0.036382,125.1026,1.0779,31.1018,37,22.5,65.5,48.321429,0.770658,30.858529,30.984146,0.122211,251.178571,0.620778,0.028608
"20210915","MW75-9302","A4","7126 A8","1.003","uM","1","",15.946225,16.05,0.383004,412.078469,16.736552,272.684229,100.5,63.5,122.5,96,3.387383,47.25469,934.324744,0.333601,897.471861,1.733432,0.081279
"20210915","MW75-9220","B4","7126 A8","1.003","uM","1","",11.018932,16.79125,0.299317,318.109521,5.572104,217.695521,85.5,55,140,91.746835,2.048914,34.349018,958.452564,0.576064,801.310127,1.260748,0.049146
"20210915","MW75-9301","C4","7126 A8","1.003","uM","1","",15.722776,16.41225,0.280114,292.771344,5.512812,167.082146,114,61,150,93.261628,3.268834,34.953881,977.744706,0.740328,622.277132,1.295034,0.058138
"20210929","MW75-9308","A4","7126 B2","1.003","uM","1","Hot water shut off in building; ",6.43722,19.75875,0.434217,411.51525,3.36175,237.029,31.5,19.5,30,36.388889,1.009491,9.352403,683.796875,0.201018,63.333333,0.201327,0.001717
"20210929","MW75-9306","B4","7126 B2","1.003","uM","1","Hot water shut off in building; ",4.561485,3.645,0.140226,89.240417,0.805833,101.53625,40.5,15,10,19.375,0.338281,1.574049,552.083333,0.118623,28.75,0.090913,0.00017
"20210929","MW75-9307","C4","7126 B2","1.003","uM","1","Hot water shut off in building; ",7.50724,20.142468,0.380598,420.674367,4.020511,280.686289,54,40,90.5,66.017857,1.233925,40.596072,538.662955,0.230321,210,0.69348,0.009584
"20211110","MW78-6210","D4","7126 C5","1.003","uM","0","(7126 C5) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",3.373445,5.97,0.398794,173.148438,2.7935,292.96875,46,21,13.5,15.333333,0.443145,2.512951,158.90625,0.105964,25.333333,0.071054,0.000363
"20220615","MW78-7302","D4","7126 C5","1.003","uM","1","",10.050638,20.330769,0.528815,385.883935,5.951827,327.835619,109.5,87,87,87.857143,4.232403,16.236059,1051.963042,1.073078,235.950244,0.462349,0.01188
"20211110","MW78-6208","E4","7126 C5","1.003","uM","0","(7126 C5) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",2.936334,5.98375,0.331259,162.718083,1.958333,138.432,44,16.5,3,8.25,0.41875,0.393701,371.475,0.044194,12.75,0.032703,0.000332
"20220615","MW78-7220","E4","7126 C5","1.003","uM","1","",8.520494,21.948714,0.597376,440.730819,6.108425,278.815353,122.5,103.5,85.5,102.963839,4.124736,14.46699,984.92164,0.966771,191.1375,0.400745,0.005911
"20211110","MW78-6209","F4","7126 C5","1.003","uM","0","(7126 C5) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",3.321677,4.552788,0.371834,98.74925,2.11,140.412167,43.5,18.5,13.5,14.333333,0.446042,1.315789,115.25625,0.101209,18.833333,0.027949,0.000345
"20220615","MW78-7301","F4","7126 C5","1.003","uM","1","",8.45523,23.913571,0.641705,386.169381,5.504167,304.066352,118,87.5,47,102.0625,3.972549,10.305051,1636.21875,1.018362,209.375,0.224019,0.002784
"20211124","MW78-6218","D4","7126 D12","1.003","uM","1","Hot water shut off in building; ",8.119928,7.255768,0.241757,377.9425,5.715022,308.695222,95.5,53,59,91.98,2.986892,41.092166,2044.179167,0.41823,692.402857,1.389318,0.035342
"20211124","MW78-6219","E4","7126 D12","1.003","uM","1","Hot water shut off in building; ",7.345238,10.801264,0.226898,352.084894,5.108856,364.66419,92,54.5,121.5,89.496429,2.407239,65.09469,613.60904,0.30131,654.882143,1.547684,0.04392
"20211124","MW78-6217","F4","7126 D12","1.003","uM","1","Hot water shut off in building; ",22.607824,16.197102,0.397241,364.785948,26.294802,180.547198,91,73.5,79.5,90.675676,3.017932,21.182571,898.116964,0.711339,814.567568,0.96711,0.059483
"20220119","MW78-6315","D4","7126 F10","1.003","uM","1","",5.317604,4.829659,0.082323,287.558667,4.059479,270.832927,86,39,78.5,90.487847,2.013224,64.774895,764.507527,0.571632,685.5,1.707617,0.049135
"20220119","MW78-6316","E4","7126 F10","1.003","uM","1","",8.23329,6.367619,0.270002,329.793468,6.051198,362.54231,66,37,44.5,45.857143,1.772073,22.584906,380.145343,0.749145,342.428571,1.501068,0.048977
"20220119","MW78-6317","F4","7126 F10","1.003","uM","1","",9.282358,14.8475,0.225342,396.641643,4.559437,264.81978,76,55.5,89,81.806548,1.255993,38.232081,759.329704,0.4088,533.645833,1.04526,0.034305
"20220119","MW78-6317","D4","7126 F11","1.003","uM","1","",13.526137,10.995195,0.278862,315.072821,5.6435,272.593929,83,60,79.5,78.743243,3.198316,33.816431,843.705357,1.027564,712.701014,1.257472,0.046148
"20220119","MW78-6315","E4","7126 F11","1.003","uM","1","",6.117537,5.938667,0.276308,384.643677,5.590323,256.475215,78,57,88.5,81.102463,1.898293,58.922954,521.809203,0.603442,517.040887,1.62528,0.044689
"20220119","MW78-6316","F4","7126 F11","1.003","uM","1","",7.758745,6.212934,0.253912,364.616458,6.668492,360.107085,61.5,51.5,68.5,67.413043,2.204709,30.421633,246.359091,1.519938,362.257246,1.415293,0.04094
"20211027","MW75-9316","A4","7126 H10","1.004","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20211027","MW75-9317","B4","7126 H10","1.004","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20211027","MW75-9315","C4","7126 H10","1.004","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220316","MW78-7112","D4","7126 H4","1.004","uM","1","",12.541259,26.999114,0.403916,524.438751,5.303786,300.001045,104.5,88,158,84.277494,1.87871,65.848225,410.231691,0.444141,572.163683,1.48857,0.05686
"20220316","MW78-7113","E4","7126 H4","1.004","uM","1","",10.211529,14.8275,0.307707,524.584239,5.116652,465.103803,110.5,94.5,165.5,106.08778,2.252826,81.209032,512.262374,0.301508,628.19916,1.759936,0.056399
"20220316","MW78-7114","F4","7126 H4","1.004","uM","1","",9.690526,10.550769,0.45036,425.61051,6.197875,468.803604,110,75.5,87,94.987179,2.780484,42.189639,734.936349,0.30861,741.418803,1.24813,0.046505
"20211124","MW78-6219","D4","7126 D11","1.006","uM","1","Hot water shut off in building; ",5.112762,5.697857,0.364586,238.225144,3.377413,194.942048,77,31.5,47.5,79.263158,1.399862,39.615565,1417.754167,0.405027,415.320175,0.954253,0.01737
"20211124","MW78-6217","E4","7126 D11","1.006","uM","1","Hot water shut off in building; ",8.328558,11.320625,0.15372,241.177332,2.770087,207.740483,78.5,56.5,165,80.293478,1.881698,36.250583,480.657582,0.324424,428.572464,0.861498,0.024451
"20211124","MW78-6218","F4","7126 D11","1.006","uM","1","Hot water shut off in building; ",14.729213,9.575625,0.36427,329.662955,6.823188,245.155955,75,56,76,81.668622,2.249089,28.90466,235.5475,0.750446,559.868035,1.307526,0.046401
"20210929","MW75-9306","A4","7126 B1","1.007","uM","1","Hot water shut off in building; ",16.92541,21.635875,0.22928,622.094642,5.237131,229.163181,124,99,211,129.4,3.084312,67.937434,248.574591,0.919633,942.533333,2.667847,0.166403
"20210929","MW75-9307","B4","7126 B1","1.007","uM","1","Hot water shut off in building; ",16.75853,17.564318,0.301072,514.42375,6.701156,314.211188,123.5,101,201.5,126.368952,3.094407,62.97273,665.41035,1.066262,709.859991,2.329219,0.140461
"20210929","MW75-9308","C4","7126 B1","1.007","uM","1","Hot water shut off in building; ",19.709768,29.154375,0.280214,613.415938,6.934562,226.108844,136,121,260.5,126.980499,3.955669,59.614545,487.056644,1.524241,755.56401,2.352223,0.129894
"20211027","MW75-9315","D4","7126 H11","1.007","uM","1","Hot water shut off in building; ",3.254898,2.869821,0.16882,218.5356,2.9162,102.0411,61,25,56,69.822581,1.642307,41.438033,666.3,0.160526,340.763441,1.779837,0.018963
"20211027","MW75-9316","E4","7126 H11","1.007","uM","1","Hot water shut off in building; ",15.838629,18.285,0.545608,276.695438,8.56525,152.747594,68.5,38.5,129.5,62.038462,1.315986,30.219271,527.897565,0.320526,441.326923,1.163896,0.044124
"20211027","MW75-9317","F4","7126 H11","1.007","uM","1","Hot water shut off in building; ",11.515886,5.369375,0.364965,204.75125,6.054187,233.483437,57.5,34,13.5,24,0.902295,13.947068,156.628125,0.245978,244.166667,0.585378,0.016016
"20220316","MW78-7114","A4","7126 H2","1.007","uM","1","",12.96448,19.709732,0.480266,399.83679,5.423643,402.499112,109.5,80.5,182,116.530952,3.122558,67.875007,373.543152,0.43761,752.521429,1.618883,0.074888
"20220316","MW78-7112","B4","7126 H2","1.007","uM","1","",13.107013,16.255179,0.380594,438.742942,6.458653,502.083775,112,101.5,125.5,115.433962,2.752979,51.827505,469.268475,0.53354,782.230703,1.548474,0.06641
"20220316","MW78-7113","C4","7126 H2","1.007","uM","1","",10.216127,16.040375,0.461198,476.262606,5.818206,281.8138,119,86.5,174.5,111.364423,3.020767,63.305585,2000.645842,0.785691,613.817308,1.718981,0.061319
"20211124","MW78-6215","B4","7126 D1","1.008","uM","1","Hot water shut off in building; ",8.196589,15.679821,0.34979,483.904343,4.577375,436.758738,80,69,197,79.990323,1.547335,63.114866,364.766271,0.241556,416.226728,1.132566,0.027887
"20211124","MW78-6216","C4","7126 D1","1.008","uM","1","Hot water shut off in building; ",3.830888,5.984,0.09896,229.501075,1.6365,235.39675,24.5,17.5,57,33.224638,0.636295,46.69185,257.374432,0.165995,136.067633,0.762209,0.009862
"20211124","MW78-6217","D4","7126 D10","1.008","uM","1","Hot water shut off in building; ",6.358225,7.326,0.411343,474.7768,5.9861,504.7272,78.5,39.5,75.5,87.346154,2.274297,44.839045,450.249342,0.281868,719.544872,1.048394,0.029244
"20211124","MW78-6218","E4","7126 D10","1.008","uM","1","Hot water shut off in building; ",18.813445,17.481375,0.446452,424.31225,8.107482,387.509666,108,79,91.5,84.920455,3.089868,30.688338,541.2325,1.036113,550.512879,1.267579,0.044677
"20211124","MW78-6219","F4","7126 D10","1.008","uM","1","Hot water shut off in building; ",20.203815,18.714554,0.506042,364.122677,29.359802,93.979656,99.5,61,64,91.116667,3.569094,17.140895,1235.312069,1.044268,667.6,0.773697,0.056846
"20211124","MW78-6214","C5","7126 D3","1.008","uM","1","Hot water shut off in building; ",5.259851,5.301,0.244857,192.22845,2.94965,108.6943,44,20,47.5,49.071429,0.750686,42.461244,372.369079,0.244593,274.039286,0.793549,0.011649
"20220223","MW78-7110","A4","7126 G9","1.008","uM","1","",10.427402,8.91,0.542696,246.65824,8.769365,222.516042,72,41,52,63.839286,1.68837,25.311243,731.111111,0.257396,518.714286,0.651575,0.026759
"20220223","MW78-7111","B4","7126 G9","1.008","uM","1","",9.761452,16.6605,0.441772,239.778812,5.378781,224.851781,84,53,73.5,83.669231,2.537973,16.041723,1403.003947,0.486505,446.530769,0.582708,0.022318
"20220223","MW78-7109","C4","7126 G9","1.008","uM","1","",7.039442,10.27875,0.395233,280.152743,4.447056,291.310118,86.5,56,49,82.042857,2.361385,16.045993,1051.61,0.971717,323.038095,0.777573,0.020798
"20220316","MW78-7117","A6","9163 A1","1.008","mg/ml","1","",12.733506,17.29875,0.70266,475.02549,12.328302,227.21749,126,86,122,124.625,3.468802,56.006297,443.779445,0.439964,722.045833,1.641059,0.050829
"20220316","MW78-7115","B6","9163 A1","1.008","mg/ml","1","",10.730332,17.464375,0.54173,415.53101,5.839531,383.738833,72.5,62.5,104.5,78.809936,1.517684,51.140978,477.219519,0.347299,505.086218,1.212809,0.039628
"20220316","MW78-7116","C6","9163 A1","1.008","mg/ml","1","",15.89768,18.805,0.435266,494.877067,15.267989,311.225939,122,93,88,108.985714,4.59731,32.332289,651.47067,0.538091,694.05,1.431581,0.067319
"20210915","MW75-9217","A4","7126 A1","1.009","uM","1","",15.502201,8.500417,0.662861,478.040625,16.890677,398.019469,89.5,36,95.5,96,3.232307,48.235596,394.853302,0.356853,807.972222,2.071954,0.081712
"20210915","MW75-9218","B4","7126 A1","1.009","uM","1","",10.004444,19.002333,0.430791,495.716104,5.682552,304.954302,116.5,52,205.5,92.28,2.705928,48.034922,804.072043,0.648772,682.653,1.454057,0.046558
"20210915","MW75-9219","C4","7126 A1","1.009","uM","1","",12.462896,15.628661,0.505833,328.250639,7.023806,497.329344,102,56,122,85.943548,2.365069,47.325106,1092.806375,0.87378,575.08871,1.573617,0.047761
"20210929","MW75-9311","D4","7126 B11","1.01","uM","1","Hot water shut off in building; ",0.125,0.27,0,0,0,0,1.5,0,4.5,24,0.127083,69.493007,196.6125,0.026877,132.5,0,0
"20210929","MW75-9309","E4","7126 B11","1.01","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210929","MW75-9310","F4","7126 B11","1.01","uM","1","Hot water shut off in building; ",0.307223,0.54,0,0,0,0,13.5,0,7.5,21.9,0.136828,36.301729,136.51875,0.020742,138.6,1.07366,0
"20211110","MW78-6208","D4","7126 C4","1.01","uM","0","(7126 C4) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",9.439932,11.292692,0.682795,163.201188,17.818375,117.459438,33.5,16.5,7.5,22.2,0.720852,2.058044,235.7625,0.116431,200.4,0.070558,0.001189
"20220615","MW78-7220","D4","7126 C4","1.01","uM","1","",7.517873,10.53256,0.424902,488.159134,6.077384,411.50043,120,100,92.5,100.605263,4.40614,66.761823,409.420833,0.624307,613.011278,1.59279,0.039967
"20211110","MW78-6209","E4","7126 C4","1.01","uM","0","(7126 C4) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",7.415161,5.355,0.755971,64.6965,5.087625,115.095625,23,8.5,9,23.25,0.338656,2.960172,198.45,0.203906,123.75,0.058904,0.001009
"20220615","MW78-7301","E4","7126 C4","1.01","uM","1","",8.304925,10.554375,0.321674,516.253469,6.314969,447.691031,123.5,106,117.5,122.042857,3.654377,68.585969,708.315523,0.822293,669.050649,2.217733,0.053541
"20211110","MW78-6210","F4","7126 C4","1.01","uM","0","(7126 C4) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",11.123152,4.959231,0.429134,251.511,39.978182,121.203636,24.5,19,13.5,22.5,0.210309,5.571951,118.190625,0.020717,132.166667,0.220889,0.001298
"20220615","MW78-7302","F4","7126 C4","1.01","uM","1","",13.35027,12.264375,0.538829,458.3735,13.705628,442.017844,121,94.5,74,95.34,2.889284,53.012114,509.063542,0.318634,763.527302,1.874738,0.054664
"20211208","MW78-6304","D4","7126 E6","1.01","uM","1","Hot water shut off in building; ",4.717496,3.527727,0.119824,86.805,4.69725,36.318,30.5,6,9,21.5,0.227202,3.363196,207.615,0.11516,115.75,0.113157,0.001537
