"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq_by_well","wllq_notes_by_well"
"20220316","MW78-7112",2,1,"AB","7126 H2",0.100655,29779.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,1,"LDH","7126 H2",0.100655,0.844166666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,2,"AB","7126 H2",0,31709.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,2,"LDH","7126 H2",0,0.774166666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,3,"AB","7126 H2",0.301965,34832.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,3,"LDH","7126 H2",0.301965,0.840166666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,4,"AB","7126 H2",1.00655,26780.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,4,"LDH","7126 H2",1.00655,0.832266666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,5,"AB","7126 H2",3.01965,29781.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,5,"LDH","7126 H2",3.01965,0.914166666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,6,"AB","7126 H2",10.0655,31012.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,6,"LDH","7126 H2",10.0655,0.906666666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,7,"AB","7126 H2",30.1965,29458.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,7,"LDH","7126 H2",30.1965,0.914566666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,8,"AB","7126 H2",100.655,27810.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",2,8,"LDH","7126 H2",100.655,0.733766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,1,"AB","7126 H3",0.099994,30606.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,1,"LDH","7126 H3",0.099994,0.666266666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,2,"AB","7126 H3",0,30952.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,2,"LDH","7126 H3",0,0.854366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,3,"AB","7126 H3",0.299982,31109.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,3,"LDH","7126 H3",0.299982,0.848966666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,4,"AB","7126 H3",0.99994,28324.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,4,"LDH","7126 H3",0.99994,0.883566666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,5,"AB","7126 H3",2.99982,32095.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,5,"LDH","7126 H3",2.99982,0.952766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,6,"AB","7126 H3",9.9994,25051.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,6,"LDH","7126 H3",9.9994,0.554666666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,7,"AB","7126 H3",29.9982,639.333333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,7,"LDH","7126 H3",29.9982,0.000166666666666669,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,8,"AB","7126 H3",99.994,532.333333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",3,8,"LDH","7126 H3",99.994,0.000366666666666668,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,1,"AB","7126 H4",0.10041,30818.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,1,"LDH","7126 H4",0.10041,0.796266666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,2,"AB","7126 H4",0,32366.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,2,"LDH","7126 H4",0,0.960066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,3,"AB","7126 H4",0.30123,31604.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,3,"LDH","7126 H4",0.30123,0.864466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,4,"AB","7126 H4",1.0041,28416.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,4,"LDH","7126 H4",1.0041,0.842166666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,5,"AB","7126 H4",3.0123,29720.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,5,"LDH","7126 H4",3.0123,0.949866666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,6,"AB","7126 H4",10.041,26540.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,6,"LDH","7126 H4",10.041,0.799866666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,7,"AB","7126 H4",30.123,27220.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,7,"LDH","7126 H4",30.123,0.665066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,8,"AB","7126 H4",100.41,25423.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",4,8,"LDH","7126 H4",100.41,0.292366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,1,"AB","7126 H5",0.103036,25374.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,1,"LDH","7126 H5",0.103036,0.698766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,2,"AB","7126 H5",0,31648.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,2,"LDH","7126 H5",0,0.796166666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,3,"AB","7126 H5",0.309108,28858.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,3,"LDH","7126 H5",0.309108,0.781066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,4,"AB","7126 H5",1.03036,26750.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,4,"LDH","7126 H5",1.03036,0.743966666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,5,"AB","7126 H5",3.09108,29252.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,5,"LDH","7126 H5",3.09108,0.736666666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,6,"AB","7126 H5",10.3036,29279.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,6,"LDH","7126 H5",10.3036,0.724966666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,7,"AB","7126 H5",30.9108,29308.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,7,"LDH","7126 H5",30.9108,0.606066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,8,"AB","7126 H5",103.036,20705.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",5,8,"LDH","7126 H5",103.036,0.251366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,1,"AB","7126 H6",0.099982,21921.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,1,"LDH","7126 H6",0.099982,0.613466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,2,"AB","7126 H6",0,28649.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,2,"LDH","7126 H6",0,0.624066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,3,"AB","7126 H6",0.299946,27518.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,3,"LDH","7126 H6",0.299946,0.682366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,4,"AB","7126 H6",0.99982,28005.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,4,"LDH","7126 H6",0.99982,0.681366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,5,"AB","7126 H6",2.99946,28203.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,5,"LDH","7126 H6",2.99946,0.743466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,6,"AB","7126 H6",9.9982,24415.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,6,"LDH","7126 H6",9.9982,0.726466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,7,"AB","7126 H6",29.9946,26186.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,7,"LDH","7126 H6",29.9946,0.568766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,8,"AB","7126 H6",99.982,26484.3333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7112",6,8,"LDH","7126 H6",99.982,0.605766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,1,"AB","7126 H3",0.099994,28068,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,1,"LDH","7126 H3",0.099994,0.576366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,2,"AB","7126 H3",0,29045,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,2,"LDH","7126 H3",0,0.542266666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,3,"AB","7126 H3",0.299982,31124,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,3,"LDH","7126 H3",0.299982,0.617266666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,4,"AB","7126 H3",0.99994,26124,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,4,"LDH","7126 H3",0.99994,0.571066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,5,"AB","7126 H3",2.99982,24464,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,5,"LDH","7126 H3",2.99982,0.645266666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,6,"AB","7126 H3",9.9994,20873,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,6,"LDH","7126 H3",9.9994,0.375366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,7,"AB","7126 H3",29.9982,332,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,7,"LDH","7126 H3",29.9982,0.00656666666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,8,"AB","7126 H3",99.994,405,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",1,8,"LDH","7126 H3",99.994,0.00436666666666666,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,1,"AB","7126 H1",0.099996,30321,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,1,"LDH","7126 H1",0.099996,0.747966666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,2,"AB","7126 H1",0,29418,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,2,"LDH","7126 H1",0,0.691366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,3,"AB","7126 H1",0.299988,31662,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,3,"LDH","7126 H1",0.299988,0.678266666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,4,"AB","7126 H1",0.99996,28656,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,4,"LDH","7126 H1",0.99996,0.775466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,5,"AB","7126 H1",2.99988,25809,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,5,"LDH","7126 H1",2.99988,0.827566666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,6,"AB","7126 H1",9.9996,26911,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,6,"LDH","7126 H1",9.9996,0.800166666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,7,"AB","7126 H1",29.9988,27100,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,7,"LDH","7126 H1",29.9988,0.744166666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,8,"AB","7126 H1",99.996,30730,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",2,8,"LDH","7126 H1",99.996,0.709166666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,1,"AB","7126 H2",0.100655,28265,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,1,"LDH","7126 H2",0.100655,0.530566666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,2,"AB","7126 H2",0,30394,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,2,"LDH","7126 H2",0,0.558766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,3,"AB","7126 H2",0.301965,30901,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,3,"LDH","7126 H2",0.301965,0.635466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,4,"AB","7126 H2",1.00655,29482,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,4,"LDH","7126 H2",1.00655,0.605766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,5,"AB","7126 H2",3.01965,27882,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,5,"LDH","7126 H2",3.01965,0.636666666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,6,"AB","7126 H2",10.0655,29602,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,6,"LDH","7126 H2",10.0655,0.604066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,7,"AB","7126 H2",30.1965,28254,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,7,"LDH","7126 H2",30.1965,0.628866666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,8,"AB","7126 H2",100.655,30754,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",3,8,"LDH","7126 H2",100.655,0.707466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,1,"AB","7126 H6",0.099982,27722,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,1,"LDH","7126 H6",0.099982,0.579366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,2,"AB","7126 H6",0,31160,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,2,"LDH","7126 H6",0,0.640966666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,3,"AB","7126 H6",0.299946,31139,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,3,"LDH","7126 H6",0.299946,0.592866666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,4,"AB","7126 H6",0.99982,28489,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,4,"LDH","7126 H6",0.99982,0.719766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,5,"AB","7126 H6",2.99946,23906,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,5,"LDH","7126 H6",2.99946,0.746366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,6,"AB","7126 H6",9.9982,28844,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,6,"LDH","7126 H6",9.9982,0.714366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,7,"AB","7126 H6",29.9946,32233,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,7,"LDH","7126 H6",29.9946,0.729066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,8,"AB","7126 H6",99.982,27167,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",4,8,"LDH","7126 H6",99.982,0.602566666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,1,"AB","7126 H4",0.10041,22848,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,1,"LDH","7126 H4",0.10041,0.436466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,2,"AB","7126 H4",0,29139,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,2,"LDH","7126 H4",0,0.656866666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,3,"AB","7126 H4",0.30123,30617,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,3,"LDH","7126 H4",0.30123,0.807766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,4,"AB","7126 H4",1.0041,31897,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,4,"LDH","7126 H4",1.0041,0.807066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,5,"AB","7126 H4",3.0123,27308,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,5,"LDH","7126 H4",3.0123,0.649666666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,6,"AB","7126 H4",10.041,24282,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,6,"LDH","7126 H4",10.041,0.612766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,7,"AB","7126 H4",30.123,32985,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,7,"LDH","7126 H4",30.123,0.586866666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,8,"AB","7126 H4",100.41,24993,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",5,8,"LDH","7126 H4",100.41,0.605766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,1,"AB","7126 H5",0.103036,26588,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,1,"LDH","7126 H5",0.103036,0.556466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,2,"AB","7126 H5",0,26849,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,2,"LDH","7126 H5",0,0.594866666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,3,"AB","7126 H5",0.309108,26845,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,3,"LDH","7126 H5",0.309108,0.670966666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,4,"AB","7126 H5",1.03036,29628,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,4,"LDH","7126 H5",1.03036,0.638366666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,5,"AB","7126 H5",3.09108,26767,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,5,"LDH","7126 H5",3.09108,0.579466666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,6,"AB","7126 H5",10.3036,27716,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,6,"LDH","7126 H5",10.3036,0.546066666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,7,"AB","7126 H5",30.9108,26473,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,7,"LDH","7126 H5",30.9108,0.492666666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,8,"AB","7126 H5",103.036,13064,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7113",6,8,"LDH","7126 H5",103.036,0.231766666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7114",1,1,"AB","7126 H2",0.100655,26099.6666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7114",1,1,"LDH","7126 H2",0.100655,0.643633333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7114",1,2,"AB","7126 H2",0,25650.6666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7114",1,2,"LDH","7126 H2",0,0.674533333333333,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
"20220316","MW78-7114",1,3,"AB","7126 H2",0.301965,23323.6666666667,"20220316_NFA_DNT_NTP 2021_Group 15_Calculations.xlsx",1,""
