spid,treatment,aenm,max_med,coff,sc_hit,sc_pos,hit_count
1210313698,3361 A04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-10.57427072,68.4416,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,26.44634843,63.308,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_AB_dn,0.09035367,30,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_LDH_dn,10.48013891,30,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-73.68421053,47.0176,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-16.67859382,55.5246,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-38.94273989,472.59,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,35.55516881,118.434,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,3.369444681,26.6127,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,5.930490849,53.0434,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,2.000210382,52.8475,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-2.000210382,68.4416,0,0,0
1210313699,3361 B04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-25.92592593,63.308,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_AB_dn,-3.104293951,30,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_LDH_dn,1.551624866,30,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-2.325581395,47.0176,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,27.15899321,55.5246,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-3.039591364,472.59,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-32.67571703,118.434,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-2.82127519,26.6127,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,4.477726529,53.0434,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-4.947453709,52.8475,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,4.947453709,68.4416,0,0,0
1210313700,3361 C04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-0.661375661,63.308,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_AB_dn,8.600614212,30,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_LDH_dn,-3.478176396,30,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,6.976744186,47.0176,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,22.02276837,55.5246,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,20.25172577,472.59,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-34.03562397,118.434,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-10.14370664,26.6127,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-21.27659544,53.0434,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-3.140260727,52.8475,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,3.140260727,68.4416,0,0,0
1210313701,3361 D04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,47.67375105,63.308,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_AB_dn,-3.636735221,30,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_LDH_dn,-1.365761827,30,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,13.95348837,47.0176,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,11.908794,55.5246,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-15.95313613,472.59,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-21.43764039,118.434,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,12.47974068,26.6127,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,16.92526856,53.0434,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,30.46165236,52.8475,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-30.46165236,68.4416,0,0,0
1210313703,3361 F04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,11.68005258,63.308,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_AB_dn,2.449229843,30,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_LDH_dn,10.55894314,30,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,30.23255814,47.0176,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,35.68823931,55.5246,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-85.90885115,472.59,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-22.59832927,118.434,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,15.59157212,26.6127,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,15.32296297,53.0434,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,37.24849274,52.8475,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-37.24849274,68.4416,0,0,0
1210313704,3361 G04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-40.3276407,63.308,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_AB_dn,25.93150331,30,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_LDH_dn,19.866724,30,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,33.33333333,47.0176,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,25.85379622,55.5246,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-17.73055424,472.59,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-57.18760877,118.434,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,23.76012966,26.6127,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,27.54947365,53.0434,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-0.026604662,52.8475,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,0.026604662,68.4416,0,0,0
1210313705,3361 H04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-16.41779505,63.308,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_AB_dn,-7.790348077,30,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_LDH_dn,0.816701461,30,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-43.75,47.0176,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,11.21602843,55.5246,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-9.524267254,472.59,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_mutual_information_norm_up,62.61243424,118.434,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-1.6386215,26.6127,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-10.62632869,53.0434,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,8.498597056,52.8475,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-8.498597056,68.4416,0,0,0
1210313706,3361 A05,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,6.855044588,63.308,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_AB_dn,5.795542552,30,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_LDH_dn,3.407872535,30,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-96.19047619,47.0176,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-35.74301439,55.5246,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,60.13845242,472.59,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_mutual_information_norm_up,28.69746395,118.434,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,6.77615744,26.6127,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-7.384230019,53.0434,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,7.034497418,52.8475,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-7.034497418,68.4416,0,0,0
1210313707,3361 B05,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-6.113740071,63.308,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_AB_dn,-2.802619671,30,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_LDH_dn,-10.70600111,30,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,32.55813953,47.0176,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,33.2463708,55.5246,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,13.19621278,472.59,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-17.4463652,118.434,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-4.725096621,26.6127,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_network_spike_peak_dn,12.27500438,53.0434,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,8.05552658,52.8475,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-8.05552658,68.4416,0,0,0
1210313708,3361 C05,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,42.88659794,63.308,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_AB_dn,4.478494359,30,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_LDH_dn,16.44780481,30,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-2.631578947,47.0176,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,45.06129576,55.5246,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,12.3008563,472.59,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_mutual_information_norm_up,36.90139011,118.434,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,8.566897919,26.6127,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_network_spike_peak_dn,5.694618008,53.0434,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-26.39250691,52.8475,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,26.39250691,68.4416,0,0,0
1210313709,3361 D05,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-29.11522634,63.308,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_AB_dn,-9.195119147,30,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_LDH_dn,11.98586507,30,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-39.47368421,47.0176,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,47.51189642,55.5246,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-32.21056121,472.59,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_mutual_information_norm_up,28.85031749,118.434,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-1.904761905,26.6127,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_network_spike_peak_dn,13.88309529,53.0434,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,45.10178357,52.8475,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-45.10178357,68.4416,0,0,0
1210313711,3361 F05,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,18.14817621,63.308,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_AB_dn,14.17614746,30,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_LDH_dn,-0.343102216,30,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-26.43678161,47.0176,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,9.364109527,55.5246,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-15.17749422,472.59,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,29.50542005,118.434,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,14.37002982,26.6127,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,8.771507208,53.0434,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,35.73047623,52.8475,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-35.73047623,68.4416,0,0,0
1210314347,3360 B01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-7.484508133,63.308,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_AB_dn,4.47982524,30,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_LDH_dn,15.14996716,30,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-28.14371257,47.0176,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,32.41422529,55.5246,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-10.62211692,472.59,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-38.2660778,118.434,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,11.41979982,26.6127,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,0.582915505,53.0434,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,21.6054874,52.8475,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-21.6054874,68.4416,0,0,0
1210314348,3360 C01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,10.04048312,63.308,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_AB_dn,11.96263185,30,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_LDH_dn,-4.728891484,30,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-17.85714286,47.0176,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-35.5227427,55.5246,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,34.89000508,472.59,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-16.31097561,118.434,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,1.807884992,26.6127,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-1.186532676,53.0434,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-2.69040109,52.8475,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,2.69040109,68.4416,0,0,0
1210314350,3360 E01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-1.29235748,63.308,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_AB_dn,10.19291965,30,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_LDH_dn,7.891440501,30,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-16.03053435,47.0176,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-258.5572142,55.5246,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-41.1583246,472.59,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,9.390625859,118.434,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,11.891195,26.6127,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,35.92578485,53.0434,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-16.91815709,52.8475,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,16.91815709,68.4416,0,0,0
1210314351,3360 F01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-5.733935096,63.308,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_AB_dn,11.28289372,30,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_LDH_dn,8.001524971,30,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,8.196721311,47.0176,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,22.19212299,55.5246,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-34.05824734,472.59,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-16.95423432,118.434,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,16.67963684,26.6127,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,16.19625537,53.0434,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,5.52133164,52.8475,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-5.52133164,68.4416,0,0,0
1210314352,3360 G01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-27.17508056,63.308,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_AB_dn,-7.556023928,30,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_LDH_dn,2.794653706,30,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,9.923664122,47.0176,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-10.58996869,55.5246,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-28.85714286,472.59,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,18.14385406,118.434,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,0.653978984,26.6127,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,3.149900908,53.0434,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,26.80348793,52.8475,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-26.80348793,68.4416,0,0,0
1210314353,3360 H01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,38.38974425,63.308,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_AB_dn,2.076801291,30,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_LDH_dn,-6.983872145,30,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,13.77245509,47.0176,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-63.07705363,55.5246,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,14.94434012,472.59,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_mutual_information_norm_up,13.71104336,118.434,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,11.53312682,26.6127,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_network_spike_peak_dn,9.116575208,53.0434,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-15.51795856,52.8475,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,15.51795856,68.4416,0,0,0
1210314354,3360 A02,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-20.64993785,63.308,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_AB_dn,3.092586244,30,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_LDH_dn,-13.72408863,30,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-18.56287425,47.0176,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,55.18386018,55.5246,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,115.0135701,472.59,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_mutual_information_norm_up,48.95833333,118.434,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,0.872721992,26.6127,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_network_spike_peak_dn,1.708527015,53.0434,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,18.54241886,52.8475,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-18.54241886,68.4416,0,0,0
1210314355,3360 B02,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,44.77149497,63.308,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_AB_dn,15.32225642,30,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_LDH_dn,4.203002144,30,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,17.85714286,47.0176,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,26.6562309,55.5246,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,67.63255462,472.59,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-37.57247903,118.434,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,5.044056445,26.6127,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_network_spike_peak_dn,1.17448642,53.0434,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-1.396939194,52.8475,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,1.396939194,68.4416,0,0,0
1210314357,3360 D02,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-19.20104386,63.308,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_AB_dn,6.901265342,30,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_LDH_dn,1.401153032,30,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,19.04761905,47.0176,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-74.36379087,55.5246,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,179.4973683,472.59,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-8.457775906,118.434,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,14.66637624,26.6127,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_network_spike_peak_dn,2.026001977,53.0434,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-16.35197462,52.8475,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,16.35197462,68.4416,0,0,0
1210314358,3360 E02,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-52.85811471,63.308,0,0,0
1210314362,3360 A03,CCTE_Shafer_MEA_dev_AB_dn,-16.94505157,30,0,0,0
1210314362,3360 A03,CCTE_Shafer_MEA_dev_LDH_dn,0.634897468,30,0,0,0
1210314362,3360 A03,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,34.52380952,47.0176,0,0,0
