"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20180801","MW1207-22",2,3,"LDH","1475816",0.1,1.23606666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,4,"AB","1475816",0.3,21710.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,4,"LDH","1475816",0.3,1.13766666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,5,"AB","1475816",1,21276.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,5,"LDH","1475816",1,1.11286666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,6,"AB","1475816",3,22551.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,6,"LDH","1475816",3,1.10796666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,7,"AB","1475816",10,22694.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,7,"LDH","1475816",10,1.07716666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,8,"AB","1475816",30,24013.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",2,8,"LDH","1475816",30,1.05576666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,1,"AB","1475817",0,22337.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,1,"LDH","1475817",0,1.18936666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,2,"AB","1475817",0.03,22240.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,2,"LDH","1475817",0.03,1.09886666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,3,"AB","1475817",0.1,20665.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,3,"LDH","1475817",0.1,1.11356666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,4,"AB","1475817",0.3,21413.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,4,"LDH","1475817",0.3,1.03626666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,5,"AB","1475817",1,22554.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,5,"LDH","1475817",1,1.09126666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,6,"AB","1475817",3,22137.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,6,"LDH","1475817",3,1.08276666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,7,"AB","1475817",10,23803.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,7,"LDH","1475817",10,0.952566666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,8,"AB","1475817",30,23828.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,8,"LDH","1475817",30,0.992066666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,1,"AB","1475818",0,23016.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,1,"LDH","1475818",0,1.12506666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,2,"AB","1475818",0.03,21344.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,2,"LDH","1475818",0.03,1.27126666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,3,"AB","1475818",0.1,21459.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,3,"LDH","1475818",0.1,1.13546666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,4,"AB","1475818",0.3,22686.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,4,"LDH","1475818",0.3,1.12036666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,5,"AB","1475818",1,22070.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,5,"LDH","1475818",1,1.04086666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,6,"AB","1475818",3,28631.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,6,"LDH","1475818",3,1.43886666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,7,"AB","1475818",10,24759.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,7,"LDH","1475818",10,0.992566666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,8,"AB","1475818",30,23505.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,8,"LDH","1475818",30,0.771866666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,1,"AB","1475820",0,23170.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,1,"LDH","1475820",0,1.13286666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,2,"AB","1475820",0.03,24096.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,2,"LDH","1475820",0.03,1.16716666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,3,"AB","1475820",0.1,21085.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,3,"LDH","1475820",0.1,1.16986666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,4,"AB","1475820",0.3,21391.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,4,"LDH","1475820",0.3,1.13956666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,5,"AB","1475820",1,22837.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,5,"LDH","1475820",1,1.09796666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,6,"AB","1475820",3,24312.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,6,"LDH","1475820",3,1.05376666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,7,"AB","1475820",10,23541.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,7,"LDH","1475820",10,1.01666666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,8,"AB","1475820",30,23907.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,8,"LDH","1475820",30,1.15156666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,1,"AB","1475823",0,23311.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,1,"LDH","1475823",0,1.11916666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,2,"AB","1475823",0.03,25731.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,2,"LDH","1475823",0.03,1.25946666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,3,"AB","1475823",0.1,21933.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,3,"LDH","1475823",0.1,1.14366666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,4,"AB","1475823",0.3,22923.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,4,"LDH","1475823",0.3,1.17996666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,5,"AB","1475823",1,23264.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,5,"LDH","1475823",1,1.20106666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,6,"AB","1475823",3,24612.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,6,"LDH","1475823",3,1.11096666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,7,"AB","1475823",10,24326.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,7,"LDH","1475823",10,1.07706666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,8,"AB","1475823",30,22002.3333333333,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,8,"LDH","1475823",30,1.01966666666667,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,1,"AB","1475812",0.03,25658,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,1,"LDH","1475812",0.03,0.8538,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,2,"AB","1475812",0,25959,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,2,"LDH","1475812",0,0.9752,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,3,"AB","1475812",0.1,21823,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,3,"LDH","1475812",0.1,0.7665,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
