date,Plate.SN,DIV,well,trt,dose,units,Mutual Information
20161013,MW1140-28,5,F5,Dichlorodiphenyltrichloroethane,0.03,uM,0
20161013,MW1140-28,5,F6,Dichlorodiphenyltrichloroethane,0.1,uM,0
20161013,MW1140-28,5,F7,Dichlorodiphenyltrichloroethane,0.3,uM,0
20161013,MW1140-28,5,F8,Dichlorodiphenyltrichloroethane,1,uM,0
20161013,MW1140-28,7,A1,Phenobarbital,3,uM,0.000309429
20161013,MW1140-28,7,A2,Phenobarbital,10,uM,0.001159086
20161013,MW1140-28,7,A3,Phenobarbital,20,uM,0.000831807
20161013,MW1140-28,7,A4,Phenobarbital,0,uM,0.000438407
20161013,MW1140-28,7,A5,Phenobarbital,0.03,uM,0.001382534
20161013,MW1140-28,7,A6,Phenobarbital,0.1,uM,0.001193251
20161013,MW1140-28,7,A7,Phenobarbital,0.3,uM,0.000276922
20161013,MW1140-28,7,A8,Phenobarbital,1,uM,0.00079647
20161013,MW1140-28,7,C1,6-Hydroxydopamine hydrochloride,3,uM,0.00040941
20161013,MW1140-28,7,C2,6-Hydroxydopamine hydrochloride,10,uM,0
20161013,MW1140-28,7,C3,6-Hydroxydopamine hydrochloride,20,uM,0
20161013,MW1140-28,7,C4,6-Hydroxydopamine hydrochloride,0,uM,0.000926158
20161013,MW1140-28,7,C5,6-Hydroxydopamine hydrochloride,0.03,uM,8.19E-05
20161013,MW1140-28,7,C6,6-Hydroxydopamine hydrochloride,0.1,uM,0.001120861
20161013,MW1140-28,7,C7,6-Hydroxydopamine hydrochloride,0.3,uM,1.41E-05
20161013,MW1140-28,7,C8,6-Hydroxydopamine hydrochloride,1,uM,0.000326567
20161013,MW1140-28,7,D1,Auramine O,3,uM,0
20161013,MW1140-28,7,D2,Auramine O,10,uM,0
20161013,MW1140-28,7,D3,Auramine O,20,uM,0
20161013,MW1140-28,7,D4,Auramine O,0,uM,0.000377799
20161013,MW1140-28,7,D5,Auramine O,0.03,uM,0.000699047
20161013,MW1140-28,7,D6,Auramine O,0.1,uM,4.29E-05
20161013,MW1140-28,7,D7,Auramine O,0.3,uM,0.000276793
20161013,MW1140-28,7,D8,Auramine O,1,uM,0.000293612
20161013,MW1140-28,7,E1,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",3,uM,0
20161013,MW1140-28,7,E2,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",10,uM,0
20161013,MW1140-28,7,E3,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",20,uM,0
20161013,MW1140-28,7,E4,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0,uM,0.000285113
20161013,MW1140-28,7,E5,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.03,uM,5.39E-06
20161013,MW1140-28,7,E6,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.1,uM,0.000719709
20161013,MW1140-28,7,E7,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.3,uM,0.000675241
20161013,MW1140-28,7,E8,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",1,uM,6.34E-05
20161013,MW1140-28,7,F1,Dichlorodiphenyltrichloroethane,3,uM,0.0004766
20161013,MW1140-28,7,F2,Dichlorodiphenyltrichloroethane,10,uM,0
20161013,MW1140-28,7,F3,Dichlorodiphenyltrichloroethane,20,uM,0
20161013,MW1140-28,7,F4,Dichlorodiphenyltrichloroethane,0,uM,0.000530703
20161013,MW1140-28,7,F5,Dichlorodiphenyltrichloroethane,0.03,uM,0.000483345
20161013,MW1140-28,7,F6,Dichlorodiphenyltrichloroethane,0.1,uM,0.0002078
20161013,MW1140-28,7,F7,Dichlorodiphenyltrichloroethane,0.3,uM,0.000427199
20161013,MW1140-28,7,F8,Dichlorodiphenyltrichloroethane,1,uM,0.000758515
20161013,MW1140-28,9,A1,Phenobarbital,3,uM,0.006617391
20161013,MW1140-28,9,A2,Phenobarbital,10,uM,0.007571521
20161013,MW1140-28,9,A3,Phenobarbital,20,uM,0.00910349
20161013,MW1140-28,9,A4,Phenobarbital,0,uM,0.004791807
20161013,MW1140-28,9,A5,Phenobarbital,0.03,uM,0.008456867
20161013,MW1140-28,9,A6,Phenobarbital,0.1,uM,0.007940811
20161013,MW1140-28,9,A7,Phenobarbital,0.3,uM,0.003626181
20161013,MW1140-28,9,A8,Phenobarbital,1,uM,0.007306559
20161013,MW1140-28,9,C1,6-Hydroxydopamine hydrochloride,3,uM,0.004591811
20161013,MW1140-28,9,C2,6-Hydroxydopamine hydrochloride,10,uM,0.001011495
20161013,MW1140-28,9,C3,6-Hydroxydopamine hydrochloride,20,uM,0
20161013,MW1140-28,9,C4,6-Hydroxydopamine hydrochloride,0,uM,0.008057783
20161013,MW1140-28,9,C5,6-Hydroxydopamine hydrochloride,0.03,uM,0.002667523
20161013,MW1140-28,9,C6,6-Hydroxydopamine hydrochloride,0.1,uM,0.006538114
20161013,MW1140-28,9,C7,6-Hydroxydopamine hydrochloride,0.3,uM,0.004884505
20161013,MW1140-28,9,C8,6-Hydroxydopamine hydrochloride,1,uM,0.00594203
20161013,MW1140-28,9,D1,Auramine O,3,uM,9.29E-05
20161013,MW1140-28,9,D2,Auramine O,10,uM,0
20161013,MW1140-28,9,D3,Auramine O,20,uM,0
20161013,MW1140-28,9,D4,Auramine O,0,uM,0.003398486
20161013,MW1140-28,9,D5,Auramine O,0.03,uM,0.006051085
20161013,MW1140-28,9,D6,Auramine O,0.1,uM,0.001884958
20161013,MW1140-28,9,D7,Auramine O,0.3,uM,0.004036667
20161013,MW1140-28,9,D8,Auramine O,1,uM,0.005092664
20161013,MW1140-28,9,E1,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",3,uM,0
20161013,MW1140-28,9,E2,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",10,uM,0
20161013,MW1140-28,9,E3,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",20,uM,0
20161013,MW1140-28,9,E4,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0,uM,0.006046192
20161013,MW1140-28,9,E5,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.03,uM,0.003994491
20161013,MW1140-28,9,E6,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.1,uM,0.003169985
20161013,MW1140-28,9,E7,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.3,uM,0.00594212
20161013,MW1140-28,9,E8,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",1,uM,0.001228987
20161013,MW1140-28,9,F1,Dichlorodiphenyltrichloroethane,3,uM,0.005597756
20161013,MW1140-28,9,F2,Dichlorodiphenyltrichloroethane,10,uM,0
20161013,MW1140-28,9,F3,Dichlorodiphenyltrichloroethane,20,uM,0
20161013,MW1140-28,9,F4,Dichlorodiphenyltrichloroethane,0,uM,0.005054204
20161013,MW1140-28,9,F5,Dichlorodiphenyltrichloroethane,0.03,uM,0.005283591
20161013,MW1140-28,9,F6,Dichlorodiphenyltrichloroethane,0.1,uM,0.004772131
20161013,MW1140-28,9,F7,Dichlorodiphenyltrichloroethane,0.3,uM,0.004826333
20161013,MW1140-28,9,F8,Dichlorodiphenyltrichloroethane,1,uM,0.006592197
20161013,MW1140-28,12,A1,Phenobarbital,3,uM,0.020493204
20161013,MW1140-28,12,A2,Phenobarbital,10,uM,0.022606628
20161013,MW1140-28,12,A3,Phenobarbital,20,uM,0.020179788
20161013,MW1140-28,12,A4,Phenobarbital,0,uM,0.015296736
20161013,MW1140-28,12,A5,Phenobarbital,0.03,uM,0.021504478
20161013,MW1140-28,12,A6,Phenobarbital,0.1,uM,0.018514576
20161013,MW1140-28,12,A7,Phenobarbital,0.3,uM,0.01434628
20161013,MW1140-28,12,A8,Phenobarbital,1,uM,0.021659293
20161013,MW1140-28,12,C1,6-Hydroxydopamine hydrochloride,3,uM,0.021484162
20161013,MW1140-28,12,C2,6-Hydroxydopamine hydrochloride,10,uM,0.008520657
20161013,MW1140-28,12,C3,6-Hydroxydopamine hydrochloride,20,uM,0
20161013,MW1140-28,12,C4,6-Hydroxydopamine hydrochloride,0,uM,0.018180709
20161013,MW1140-28,12,C5,6-Hydroxydopamine hydrochloride,0.03,uM,0.010415526
20161013,MW1140-28,12,C6,6-Hydroxydopamine hydrochloride,0.1,uM,0.014272627
20161013,MW1140-28,12,C7,6-Hydroxydopamine hydrochloride,0.3,uM,0.018709941
20161013,MW1140-28,12,C8,6-Hydroxydopamine hydrochloride,1,uM,0.015519817
20161013,MW1140-28,12,D1,Auramine O,3,uM,0.003317717
20161013,MW1140-28,12,D2,Auramine O,10,uM,0
20161013,MW1140-28,12,D3,Auramine O,20,uM,0
20161013,MW1140-28,12,D4,Auramine O,0,uM,0.013594528
20161013,MW1140-28,12,D5,Auramine O,0.03,uM,0.01974916
20161013,MW1140-28,12,D6,Auramine O,0.1,uM,0.01095016
20161013,MW1140-28,12,D7,Auramine O,0.3,uM,0.016200332
20161013,MW1140-28,12,D8,Auramine O,1,uM,0.033437947
20161013,MW1140-28,12,E1,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",3,uM,0
20161013,MW1140-28,12,E2,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",10,uM,0
20161013,MW1140-28,12,E3,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",20,uM,0
20161013,MW1140-28,12,E4,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0,uM,0.014874606
20161013,MW1140-28,12,E5,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.03,uM,0.013859733
20161013,MW1140-28,12,E6,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.1,uM,0.014012884
20161013,MW1140-28,12,E7,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.3,uM,0.017928863
20161013,MW1140-28,12,E8,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",1,uM,0.017749836
20161013,MW1140-28,12,F1,Dichlorodiphenyltrichloroethane,3,uM,0.016953559
20161013,MW1140-28,12,F2,Dichlorodiphenyltrichloroethane,10,uM,8.36E-05
20161013,MW1140-28,12,F3,Dichlorodiphenyltrichloroethane,20,uM,0
20161013,MW1140-28,12,F4,Dichlorodiphenyltrichloroethane,0,uM,0.018942837
20161013,MW1140-28,12,F5,Dichlorodiphenyltrichloroethane,0.03,uM,0.023115955
20161013,MW1140-28,12,F6,Dichlorodiphenyltrichloroethane,0.1,uM,0.015564769
20161013,MW1140-28,12,F7,Dichlorodiphenyltrichloroethane,0.3,uM,0.017779753
20161013,MW1140-28,12,F8,Dichlorodiphenyltrichloroethane,1,uM,0.014995213
20170913,MW1147-7,5,A1,2-Methoxyethanol,0.03,uM,7.34E-06
20170913,MW1147-7,5,A2,2-Methoxyethanol,0,uM,3.77E-05
20170913,MW1147-7,5,A3,2-Methoxyethanol,0.1,uM,1.88E-05
20170913,MW1147-7,5,A4,2-Methoxyethanol,0.3,uM,4.31E-06
20170913,MW1147-7,5,A5,2-Methoxyethanol,1,uM,1.06E-06
20170913,MW1147-7,5,A6,2-Methoxyethanol,3,uM,0.000605352
20170913,MW1147-7,5,A7,2-Methoxyethanol,10,uM,7.27E-06
20170913,MW1147-7,5,A8,2-Methoxyethanol,20,uM,2.29E-06
20170913,MW1147-7,5,B1,"3,3'-Iminobispropanenitrile",0.03,uM,2.24E-05
20170913,MW1147-7,5,B2,"3,3'-Iminobispropanenitrile",0,uM,8.86E-06
20170913,MW1147-7,5,B3,"3,3'-Iminobispropanenitrile",0.1,uM,7.88E-06
20170913,MW1147-7,5,B4,"3,3'-Iminobispropanenitrile",0.3,uM,7.02E-06
20170913,MW1147-7,5,B5,"3,3'-Iminobispropanenitrile",1,uM,8.08E-06
20170913,MW1147-7,5,B6,"3,3'-Iminobispropanenitrile",3,uM,1.25E-05
20170913,MW1147-7,5,B7,"3,3'-Iminobispropanenitrile",10,uM,0
20170913,MW1147-7,5,B8,"3,3'-Iminobispropanenitrile",20,uM,1.67E-05
20170913,MW1147-7,5,C1,"Acetic acid, manganese (2+) salt",0.03,uM,1.00E-05
20170913,MW1147-7,5,C2,"Acetic acid, manganese (2+) salt",0,uM,1.24E-05
20170913,MW1147-7,5,C3,"Acetic acid, manganese (2+) salt",0.1,uM,7.59E-06
20170913,MW1147-7,5,C4,"Acetic acid, manganese (2+) salt",0.3,uM,1.21E-05
20170913,MW1147-7,5,C5,"Acetic acid, manganese (2+) salt",1,uM,0
20170913,MW1147-7,5,C6,"Acetic acid, manganese (2+) salt",3,uM,3.56E-06
20170913,MW1147-7,5,C7,"Acetic acid, manganese (2+) salt",10,uM,0
20170913,MW1147-7,5,C8,"Acetic acid, manganese (2+) salt",20,uM,3.08E-06
20170913,MW1147-7,5,D1,Acetylsalicylic acid,0.03,uM,1.67E-05
20170913,MW1147-7,5,D2,Acetylsalicylic acid,0,uM,4.66E-06
20170913,MW1147-7,5,D3,Acetylsalicylic acid,0.1,uM,2.57E-06
20170913,MW1147-7,5,D4,Acetylsalicylic acid,0.3,uM,5.56E-06
20170913,MW1147-7,5,D5,Acetylsalicylic acid,1,uM,1.40E-06
20170913,MW1147-7,5,D6,Acetylsalicylic acid,3,uM,9.48E-06
20170913,MW1147-7,5,D7,Acetylsalicylic acid,10,uM,2.25E-06
20170913,MW1147-7,5,D8,Acetylsalicylic acid,20,uM,0
20170913,MW1147-7,5,E1,Dichlorodiphenyltrichloroethane,0.03,uM,2.34E-05
20170913,MW1147-7,5,E2,Dichlorodiphenyltrichloroethane,0,uM,5.61E-06
20170913,MW1147-7,5,E3,Dichlorodiphenyltrichloroethane,0.1,uM,0
20170913,MW1147-7,5,E4,Dichlorodiphenyltrichloroethane,0.3,uM,9.56E-06
20170913,MW1147-7,5,E5,Dichlorodiphenyltrichloroethane,1,uM,0
20170913,MW1147-7,5,E6,Dichlorodiphenyltrichloroethane,3,uM,6.37E-06
20170913,MW1147-7,5,E7,Dichlorodiphenyltrichloroethane,10,uM,0
20170913,MW1147-7,5,E8,Dichlorodiphenyltrichloroethane,20,uM,0
20170913,MW1147-7,5,F1,Rotenone,3.00E-05,uM,5.37E-06
20170913,MW1147-7,5,F2,Rotenone,0,uM,5.79E-06
20170913,MW1147-7,5,F3,Rotenone,1.00E-04,uM,0
20170913,MW1147-7,5,F4,Rotenone,3.00E-04,uM,5.35E-06
20170913,MW1147-7,5,F5,Rotenone,0.001,uM,1.03E-06
20170913,MW1147-7,5,F6,Rotenone,0.003,uM,0
20170913,MW1147-7,5,F7,Rotenone,0.01,uM,0
20170913,MW1147-7,5,F8,Rotenone,0.03,uM,0
20170913,MW1147-7,7,A1,2-Methoxyethanol,0.03,uM,0.000142386
20170913,MW1147-7,7,A2,2-Methoxyethanol,0,uM,0.000563492
20170913,MW1147-7,7,A3,2-Methoxyethanol,0.1,uM,7.65E-05
20170913,MW1147-7,7,A4,2-Methoxyethanol,0.3,uM,4.55E-05
20170913,MW1147-7,7,A5,2-Methoxyethanol,1,uM,3.55E-05
20170913,MW1147-7,7,A6,2-Methoxyethanol,3,uM,0.00021699
20170913,MW1147-7,7,A7,2-Methoxyethanol,10,uM,0.000275105
20170913,MW1147-7,7,A8,2-Methoxyethanol,20,uM,0.000263854
20170913,MW1147-7,7,B1,"3,3'-Iminobispropanenitrile",0.03,uM,0.001173172
20170913,MW1147-7,7,B2,"3,3'-Iminobispropanenitrile",0,uM,0.001117734
20170913,MW1147-7,7,B3,"3,3'-Iminobispropanenitrile",0.1,uM,0.000250452
20170913,MW1147-7,7,B4,"3,3'-Iminobispropanenitrile",0.3,uM,0.000217619
20170913,MW1147-7,7,B5,"3,3'-Iminobispropanenitrile",1,uM,6.10E-05
20170913,MW1147-7,7,B6,"3,3'-Iminobispropanenitrile",3,uM,0.000684224
20170913,MW1147-7,7,B7,"3,3'-Iminobispropanenitrile",10,uM,0.000156393
20170913,MW1147-7,7,B8,"3,3'-Iminobispropanenitrile",20,uM,0.000122203
20170913,MW1147-7,7,C1,"Acetic acid, manganese (2+) salt",0.03,uM,0.002033902
20170913,MW1147-7,7,C2,"Acetic acid, manganese (2+) salt",0,uM,0.000299599
20170913,MW1147-7,7,C3,"Acetic acid, manganese (2+) salt",0.1,uM,0.000674993
20170913,MW1147-7,7,C4,"Acetic acid, manganese (2+) salt",0.3,uM,0.000282938
20170913,MW1147-7,7,C5,"Acetic acid, manganese (2+) salt",1,uM,0.000413139
20170913,MW1147-7,7,C6,"Acetic acid, manganese (2+) salt",3,uM,0.000354794
20170913,MW1147-7,7,C7,"Acetic acid, manganese (2+) salt",10,uM,0.000141967
20170913,MW1147-7,7,C8,"Acetic acid, manganese (2+) salt",20,uM,0.000269787
20170913,MW1147-7,7,D1,Acetylsalicylic acid,0.03,uM,0.000815791
20170913,MW1147-7,7,D2,Acetylsalicylic acid,0,uM,0.000417222
20170913,MW1147-7,7,D3,Acetylsalicylic acid,0.1,uM,0.001370865
20170913,MW1147-7,7,D4,Acetylsalicylic acid,0.3,uM,0.001752921
20170913,MW1147-7,7,D5,Acetylsalicylic acid,1,uM,0.000359506
20170913,MW1147-7,7,D6,Acetylsalicylic acid,3,uM,0.0001123
20170913,MW1147-7,7,D7,Acetylsalicylic acid,10,uM,9.36E-05
20170913,MW1147-7,7,D8,Acetylsalicylic acid,20,uM,0.00050548
20170913,MW1147-7,7,E1,Dichlorodiphenyltrichloroethane,0.03,uM,0.001776237
20170913,MW1147-7,7,E2,Dichlorodiphenyltrichloroethane,0,uM,0.000645588
20170913,MW1147-7,7,E3,Dichlorodiphenyltrichloroethane,0.1,uM,0.000385878
20170913,MW1147-7,7,E4,Dichlorodiphenyltrichloroethane,0.3,uM,0.000294631
20170913,MW1147-7,7,E5,Dichlorodiphenyltrichloroethane,1,uM,0.000161951
20170913,MW1147-7,7,E6,Dichlorodiphenyltrichloroethane,3,uM,2.97E-05
20170913,MW1147-7,7,E7,Dichlorodiphenyltrichloroethane,10,uM,0
20170913,MW1147-7,7,E8,Dichlorodiphenyltrichloroethane,20,uM,0
20170913,MW1147-7,7,F1,Rotenone,3.00E-05,uM,5.45E-05
20170913,MW1147-7,7,F2,Rotenone,0,uM,4.73E-05
20170913,MW1147-7,7,F3,Rotenone,1.00E-04,uM,7.08E-05
20170913,MW1147-7,7,F4,Rotenone,3.00E-04,uM,0.000396302
20170913,MW1147-7,7,F5,Rotenone,0.001,uM,1.71E-05
20170913,MW1147-7,7,F6,Rotenone,0.003,uM,0.000120141
20170913,MW1147-7,7,F7,Rotenone,0.01,uM,2.30E-06
20170913,MW1147-7,7,F8,Rotenone,0.03,uM,0
20170913,MW1147-7,9,A1,2-Methoxyethanol,0.03,uM,0.008720782
20170913,MW1147-7,9,A2,2-Methoxyethanol,0,uM,0.010358882
20170913,MW1147-7,9,A3,2-Methoxyethanol,0.1,uM,0.004462517
20170913,MW1147-7,9,A4,2-Methoxyethanol,0.3,uM,0.006034876
20170913,MW1147-7,9,A5,2-Methoxyethanol,1,uM,0.00481021
20170913,MW1147-7,9,A6,2-Methoxyethanol,3,uM,0.008475671
20170913,MW1147-7,9,A7,2-Methoxyethanol,10,uM,0.004978455
20170913,MW1147-7,9,A8,2-Methoxyethanol,20,uM,0.0058788
20170913,MW1147-7,9,B1,"3,3'-Iminobispropanenitrile",0.03,uM,0.010820278
20170913,MW1147-7,9,B2,"3,3'-Iminobispropanenitrile",0,uM,0.01148335
20170913,MW1147-7,9,B3,"3,3'-Iminobispropanenitrile",0.1,uM,0.010421091
20170913,MW1147-7,9,B4,"3,3'-Iminobispropanenitrile",0.3,uM,0.009450494
20170913,MW1147-7,9,B5,"3,3'-Iminobispropanenitrile",1,uM,0.004594749
20170913,MW1147-7,9,B6,"3,3'-Iminobispropanenitrile",3,uM,0.011157096
20170913,MW1147-7,9,B7,"3,3'-Iminobispropanenitrile",10,uM,0.00601266
20170913,MW1147-7,9,B8,"3,3'-Iminobispropanenitrile",20,uM,0.004470354
20170913,MW1147-7,9,C1,"Acetic acid, manganese (2+) salt",0.03,uM,0.014767121
20170913,MW1147-7,9,C2,"Acetic acid, manganese (2+) salt",0,uM,0.008488277
20170913,MW1147-7,9,C3,"Acetic acid, manganese (2+) salt",0.1,uM,0.007504105
20170913,MW1147-7,9,C4,"Acetic acid, manganese (2+) salt",0.3,uM,0.008189327
20170913,MW1147-7,9,C5,"Acetic acid, manganese (2+) salt",1,uM,0.004952348
20170913,MW1147-7,9,C6,"Acetic acid, manganese (2+) salt",3,uM,0.006015249
20170913,MW1147-7,9,C7,"Acetic acid, manganese (2+) salt",10,uM,0.003872171
20170913,MW1147-7,9,C8,"Acetic acid, manganese (2+) salt",20,uM,0.004090438
20170913,MW1147-7,9,D1,Acetylsalicylic acid,0.03,uM,0.010006015
20170913,MW1147-7,9,D2,Acetylsalicylic acid,0,uM,0.009322076
20170913,MW1147-7,9,D3,Acetylsalicylic acid,0.1,uM,0.010064267
20170913,MW1147-7,9,D4,Acetylsalicylic acid,0.3,uM,0.00791055
20170913,MW1147-7,9,D5,Acetylsalicylic acid,1,uM,0.00750007
20170913,MW1147-7,9,D6,Acetylsalicylic acid,3,uM,0.003639703
20170913,MW1147-7,9,D7,Acetylsalicylic acid,10,uM,0.002285237
20170913,MW1147-7,9,D8,Acetylsalicylic acid,20,uM,0.006426597
20170913,MW1147-7,9,E1,Dichlorodiphenyltrichloroethane,0.03,uM,0.010555713
20170913,MW1147-7,9,E2,Dichlorodiphenyltrichloroethane,0,uM,0.010485638
20170913,MW1147-7,9,E3,Dichlorodiphenyltrichloroethane,0.1,uM,0.007048529
20170913,MW1147-7,9,E4,Dichlorodiphenyltrichloroethane,0.3,uM,0.007686917
20170913,MW1147-7,9,E5,Dichlorodiphenyltrichloroethane,1,uM,0.003962641
20170913,MW1147-7,9,E6,Dichlorodiphenyltrichloroethane,3,uM,0.003716185
20170913,MW1147-7,9,E7,Dichlorodiphenyltrichloroethane,10,uM,0
20170913,MW1147-7,9,E8,Dichlorodiphenyltrichloroethane,20,uM,0
20170913,MW1147-7,9,F1,Rotenone,3.00E-05,uM,0.004430481
20170913,MW1147-7,9,F2,Rotenone,0,uM,0.0061563
20170913,MW1147-7,9,F3,Rotenone,1.00E-04,uM,0.003885992
20170913,MW1147-7,9,F4,Rotenone,3.00E-04,uM,0.007010116
20170913,MW1147-7,9,F5,Rotenone,0.001,uM,0.003980631
20170913,MW1147-7,9,F6,Rotenone,0.003,uM,0.003608935
20170913,MW1147-7,9,F7,Rotenone,0.01,uM,0.001830459
20170913,MW1147-7,9,F8,Rotenone,0.03,uM,3.03E-06
20170913,MW1147-7,12,A1,2-Methoxyethanol,0.03,uM,0.025876775
20170913,MW1147-7,12,A2,2-Methoxyethanol,0,uM,0.028470285
20170913,MW1147-7,12,A3,2-Methoxyethanol,0.1,uM,0.013305767
20170913,MW1147-7,12,A4,2-Methoxyethanol,0.3,uM,0.017559647
20170913,MW1147-7,12,A5,2-Methoxyethanol,1,uM,0.014412312
20170913,MW1147-7,12,A6,2-Methoxyethanol,3,uM,0.022872733
20170913,MW1147-7,12,A7,2-Methoxyethanol,10,uM,0.013415212
20170913,MW1147-7,12,A8,2-Methoxyethanol,20,uM,0.017348305
20170913,MW1147-7,12,B1,"3,3'-Iminobispropanenitrile",0.03,uM,0.026363636
20170913,MW1147-7,12,B2,"3,3'-Iminobispropanenitrile",0,uM,0.016461636
20170913,MW1147-7,12,B3,"3,3'-Iminobispropanenitrile",0.1,uM,0.016605099
20170913,MW1147-7,12,B4,"3,3'-Iminobispropanenitrile",0.3,uM,0.019856156
20170913,MW1147-7,12,B5,"3,3'-Iminobispropanenitrile",1,uM,0.01109182
20170913,MW1147-7,12,B6,"3,3'-Iminobispropanenitrile",3,uM,0.014167721
20170913,MW1147-7,12,B7,"3,3'-Iminobispropanenitrile",10,uM,0.011500455
20170913,MW1147-7,12,B8,"3,3'-Iminobispropanenitrile",20,uM,0.018865522
20170913,MW1147-7,12,C1,"Acetic acid, manganese (2+) salt",0.03,uM,0.027903401
20170913,MW1147-7,12,C2,"Acetic acid, manganese (2+) salt",0,uM,0.016481954
20170913,MW1147-7,12,C3,"Acetic acid, manganese (2+) salt",0.1,uM,0.011906186
20170913,MW1147-7,12,C4,"Acetic acid, manganese (2+) salt",0.3,uM,0.014500228
20170913,MW1147-7,12,C5,"Acetic acid, manganese (2+) salt",1,uM,0.007157586
20170913,MW1147-7,12,C6,"Acetic acid, manganese (2+) salt",3,uM,0.014771278
20170913,MW1147-7,12,C7,"Acetic acid, manganese (2+) salt",10,uM,0.008491398
20170913,MW1147-7,12,C8,"Acetic acid, manganese (2+) salt",20,uM,0.011958017
20170913,MW1147-7,12,D1,Acetylsalicylic acid,0.03,uM,0.025409791
20170913,MW1147-7,12,D2,Acetylsalicylic acid,0,uM,0.016776835
20170913,MW1147-7,12,D3,Acetylsalicylic acid,0.1,uM,0.017328721
20170913,MW1147-7,12,D4,Acetylsalicylic acid,0.3,uM,0.014336094
20170913,MW1147-7,12,D5,Acetylsalicylic acid,1,uM,0.015620752
20170913,MW1147-7,12,D6,Acetylsalicylic acid,3,uM,0.012808169
20170913,MW1147-7,12,D7,Acetylsalicylic acid,10,uM,0.007891072
20170913,MW1147-7,12,D8,Acetylsalicylic acid,20,uM,0.015618408
20170913,MW1147-7,12,E1,Dichlorodiphenyltrichloroethane,0.03,uM,0.025102954
20170913,MW1147-7,12,E2,Dichlorodiphenyltrichloroethane,0,uM,0.021862512
20170913,MW1147-7,12,E3,Dichlorodiphenyltrichloroethane,0.1,uM,0.015846178
20170913,MW1147-7,12,E4,Dichlorodiphenyltrichloroethane,0.3,uM,0.012779275
20170913,MW1147-7,12,E5,Dichlorodiphenyltrichloroethane,1,uM,0.010773693
20170913,MW1147-7,12,E6,Dichlorodiphenyltrichloroethane,3,uM,0.009306501
20170913,MW1147-7,12,E7,Dichlorodiphenyltrichloroethane,10,uM,0
20170913,MW1147-7,12,E8,Dichlorodiphenyltrichloroethane,20,uM,0
20170913,MW1147-7,12,F1,Rotenone,3.00E-05,uM,0.017510689
20170913,MW1147-7,12,F2,Rotenone,0,uM,0.021301446
20170913,MW1147-7,12,F3,Rotenone,1.00E-04,uM,0.017356767
20170913,MW1147-7,12,F4,Rotenone,3.00E-04,uM,0.020914951
20170913,MW1147-7,12,F5,Rotenone,0.001,uM,0.019407809
20170913,MW1147-7,12,F6,Rotenone,0.003,uM,0.016595862
20170913,MW1147-7,12,F7,Rotenone,0.01,uM,0.009111142
20170913,MW1147-7,12,F8,Rotenone,0.03,uM,0.001066764
20170913,MW1147-8,5,A1,2-Methoxyethanol,0.03,uM,0
20170913,MW1147-8,5,A2,2-Methoxyethanol,0,uM,2.13E-06
20170913,MW1147-8,5,A3,2-Methoxyethanol,0.1,uM,6.54E-06
20170913,MW1147-8,5,A4,2-Methoxyethanol,0.3,uM,3.61E-06
20170913,MW1147-8,5,A5,2-Methoxyethanol,1,uM,6.59E-06
20170913,MW1147-8,5,A6,2-Methoxyethanol,3,uM,2.37E-05
20170913,MW1147-8,5,A7,2-Methoxyethanol,10,uM,5.76E-06
20170913,MW1147-8,5,A8,2-Methoxyethanol,20,uM,6.96E-06
20170913,MW1147-8,5,B1,"3,3'-Iminobispropanenitrile",0.03,uM,6.10E-07
20170913,MW1147-8,5,B2,"3,3'-Iminobispropanenitrile",0,uM,2.21E-06
20170913,MW1147-8,5,B3,"3,3'-Iminobispropanenitrile",0.1,uM,2.89E-06
20170913,MW1147-8,5,B4,"3,3'-Iminobispropanenitrile",0.3,uM,2.29E-05
20170913,MW1147-8,5,B5,"3,3'-Iminobispropanenitrile",1,uM,1.20E-05
20170913,MW1147-8,5,B6,"3,3'-Iminobispropanenitrile",3,uM,1.27E-05
