"date","Plate.SN","well","DIV","treatment","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq","wllq_notes"
"20201118","MW71-7109","F6",7,"3360 C12","30.00000","uM","NFA_20201118_MW71-7109_07_00(000).h5",0.762122499261433,1.36363636363636,0.080691626373882,29.7213333333333,0.427333333333333,26.1916666666667,11,3,0,NA,NA,0,NA,NA,NA,0.000855970436299394,1.35974865584088e-05,1,""
"20201118","MW71-7109","F6",9,"3360 C12","30.00000","uM","NFA_20201118_MW71-7109_09_00(000).h5",1.54156391425767,2.516,0.081617316360779,42.4115714285714,1.19014285714286,43.7342857142857,15,7,4,16,0.238611111111111,2.13163441272274,213.783333333333,0.115898263176837,111.25,0.0732760198026237,0.00132361946240209,1,""
"20201118","MW71-7109","F7",12,"3360 D06","30.00000","uM","NFA_20201118_MW71-7109_12_00(000)(000).h5",5.83064136664408,6.4125,0.0812502373657751,75.3180666666667,8.58493333333333,8.3436,16,15,106,9.69811320754717,0.191839639658036,2.92865004546107,8.37285714285714,0.20421493926784,23.0943396226415,0.0607587833326846,0.00496043492440563,1,""
"20201118","MW71-7109","F7",5,"3360 D06","30.00000","uM","NFA_20201118_MW71-7109_05_00(000).h5",0.487802059480294,0,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,-0.00126910328540663,4.22787208950726e-07,1,""
"20201118","MW71-7109","F7",7,"3360 D06","30.00000","uM","NFA_20201118_MW71-7109_07_00(000).h5",0.720770448070432,0.549230769230769,0.0675882534347273,19.1218,0.3272,60.297,13,5,0,NA,NA,0,NA,NA,NA,0.000646046615630008,1.12356672139367e-05,1,""
"20201118","MW71-7109","F7",9,"3360 D06","30.00000","uM","NFA_20201118_MW71-7109_09_00(000).h5",1.90174642280283,2.7825,0.0735960592868077,47.444,1.98025,32.822625,16,8,6,13.1666666666667,0.346180555555556,2.35530399853935,106.34,0.0945972517903998,107.5,0.100210316412937,0.00254373422389007,1,""
"20201118","MW71-7109","F8",12,"3360 E01","30.00000","uM","NFA_20201118_MW71-7109_12_00(000)(000).h5",5.84612687154185,6.97125,0.0732162777953825,60.713,8.1086,16.6235333333333,16,15,45,10.1555555555556,0.242727954144621,2.45794057988307,18.4875,0.143059222154608,45.7777777777778,0.0531547773722544,0.004588910194249,1,""
"20201118","MW71-7109","F8",5,"3360 E01","30.00000","uM","NFA_20201118_MW71-7109_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20201118","MW71-7109","F8",7,"3360 E01","30.00000","uM","NFA_20201118_MW71-7109_07_00(000).h5",2.25822603611508,5.256,0.0945310798451693,55.5281666666667,16.931,6.38216666666667,10,6,0,NA,NA,0,NA,NA,NA,0.000464228846094528,1.47762113059986e-05,1,""
"20201118","MW71-7109","F8",9,"3360 E01","30.00000","uM","NFA_20201118_MW71-7109_09_00(000).h5",2.00035272669889,3.59076923076923,0.0803283824539855,58.3818333333333,1.1815,11.8473333333333,13,6,2,16,0.130069444444444,1.1387869999147,525.4,0.00166955767780189,133.5,0.0258804918990539,0.000478941033137207,1,""
"20201209","MW71-7211","A1",12,"3360 E03","30.00000","uM","NFA_20201209_MW71-7211_12_00(000).h5",1.24215279436521,2.81571428571429,0.0285298993729681,73.8632142857143,0.436214285714286,43.6361428571429,14,14,31,13.1612903225806,0.13952779523344,16.9032915260712,28.3666666666667,0.0417867405179509,85.6451612903226,0.341970426467581,0.00781272842420551,1,""
"20201209","MW71-7211","A1",5,"3360 E03","30.00000","uM","NFA_20201209_MW71-7211_05_00(000).h5",0.308893886105535,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20201209","MW71-7211","A1",7,"3360 E03","30.00000","uM","NFA_20201209_MW71-7211_07_00(000)(000).h5",5.40655372339447,2.2425,0.104610805964271,52.0935,1.251,5.904,8,2,4,8,0.249479166666667,0.189806858696489,169.366666666667,0.108950897345581,18.5,0.00420409548720576,8.09423786582442e-06,1,""
"20201209","MW71-7211","A1",9,"3360 E03","30.00000","uM","NFA_20201209_MW71-7211_09_00(000).h5",1.33056939347725,3.17,0.0599492197513563,57.7592,1.1698,42.9568,12,5,6,14.3333333333333,0.126195679320679,4.51506169435445,152.71,0.015505359938003,109.166666666667,0.218956484514138,0.00349254420755083,1,""
"20201209","MW71-7211","A2",12,"DMSO","0.00000","uM","NFA_20201209_MW71-7211_12_00(000).h5",1.97831212279328,2.812,0.0266178515789288,67.7825714285714,0.4895,40.9236428571429,15,14,41,12.2926829268293,0.184797847816141,10.1406975003742,21.50375,0.119190164327412,66.0975609756098,0.225428463603042,0.00750100937835633,1,""
"20201209","MW71-7211","A2",5,"DMSO","0.00000","uM","NFA_20201209_MW71-7211_05_00(000).h5",0.239448318186125,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00362066970356227,0,1,""
"20201209","MW71-7211","A2",7,"DMSO","0.00000","uM","NFA_20201209_MW71-7211_07_00(000)(000).h5",0.65809035511173,0.506666666666667,0.0241712268491093,43.433,0.30525,50.77175,9,4,9,10.5555555555556,0.145480599647266,5.32683279162152,53.15,0.0319800476595051,32.7777777777778,0.0501420120261751,0.000134253744029278,1,""
"20201209","MW71-7211","A2",9,"DMSO","0.00000","uM","NFA_20201209_MW71-7211_09_00(000).h5",3.30046167522877,2.54307692307692,0.10933201963359,55.971,10.9286666666667,11.3051666666667,13,6,2,16,0.406448412698413,0.883378535451375,314.7,0.350326514409287,171,0.0410045514299623,0.00110596370083799,1,""
"20201209","MW71-7211","A3",12,"3360 E12","30.00000","uM","NFA_20201209_MW71-7211_12_00(000).h5",1.55453095476616,2.812,0.014420144351752,78.4016666666667,0.319133333333333,28.2096,15,15,147,8.51020408163265,0.126737430181308,27.8155132285185,6.07465753424658,0.0857103254498808,39.8367346938776,0.374125984120647,0.0146389815965347,1,""
"20201209","MW71-7211","A3",5,"3360 E12","30.00000","uM","NFA_20201209_MW71-7211_05_00(000).h5",0.245559528163033,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20201209","MW71-7211","A3",7,"3360 E12","30.00000","uM","NFA_20201209_MW71-7211_07_00(000)(000).h5",2.70379288300616,0.771428571428571,0.068381127594055,20.351,0.559666666666667,62.8386666666667,7,3,7,8.42857142857143,0.10889880952381,1.3094055065178,114.066666666667,0.0284583420483845,32,0.0324580212889393,0.000162169269849188,1,""
"20201209","MW71-7211","A3",9,"3360 E12","30.00000","uM","NFA_20201209_MW71-7211_09_00(000).h5",1.48078463092939,2.06769230769231,0.0480116019823474,44.4082857142857,0.999142857142857,60.7487142857143,13,7,6,15.8333333333333,0.52962962962963,4.11963559273477,148.56,0.187415632596547,119.833333333333,0.155230625381199,0.00404747039786734,1,""
"20201209","MW71-7211","A4",12,"3360 F07","30.00000","uM","NFA_20201209_MW71-7211_12_00(000).h5",1.80494499511552,3.5025,0.0250442543784306,65.1115,0.4364375,28.900875,16,16,73,12.5068493150685,0.182730831763366,14.1818321726752,11.9979166666667,0.110862961721017,50.4931506849315,0.259069212020115,0.0104807525540717,1,""
"20201209","MW71-7211","A4",5,"3360 F07","30.00000","uM","NFA_20201209_MW71-7211_05_00(000).h5",0.171113879353426,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00169807073584681,0,1,""
"20201209","MW71-7211","A4",7,"3360 F07","30.00000","uM","NFA_20201209_MW71-7211_07_00(000)(000).h5",1.45833575995662,0.5475,0.0889492593795178,51.399,9.074,32.7205,8,2,0,NA,NA,0,NA,NA,NA,0.00374882179479862,2.34390659683975e-05,1,""
"20201209","MW71-7211","A4",9,"3360 F07","30.00000","uM","NFA_20201209_MW71-7211_09_00(000).h5",3.29858131379267,1.65230769230769,0.136278156684932,26.2742,1.2308,27.2952,13,5,2,16,0.143065476190476,0.73510379458508,678.25,0.0131740727685348,142,0.0269772875001786,0.000802166857214561,1,""
"20201209","MW71-7211","A5",12,"3360 G04","30.00000","uM","NFA_20201209_MW71-7211_12_00(000).h5",0.951039354346581,1.58142857142857,0.010607052147734,84.9896923076923,0.272076923076923,39.4088461538462,14,13,29,13.5862068965517,0.213866310892173,29.3966304257615,30.8857142857143,0.0400177641024577,122.137931034483,0.453734790484641,0.0145408639525423,1,""
"20201209","MW71-7211","A5",5,"3360 G04","30.00000","uM","NFA_20201209_MW71-7211_05_00(000).h5",3.71228227869998,2.46,0.0176415605749487,98.327,1.509,5.103,2,1,0,NA,NA,0,NA,NA,NA,-0.00637596547022048,0,1,""
"20201209","MW71-7211","A5",7,"3360 G04","30.00000","uM","NFA_20201209_MW71-7211_07_00(000)(000).h5",3.67513022483113,0.78,0.155494985340846,53.0685,11.44,14.546,6,2,2,7.5,0.0925000000000001,0.231528085363398,661.35,0.0247487373415293,23,0.00221506543416908,7.36951522622986e-06,1,""
"20201209","MW71-7211","A5",9,"3360 G04","30.00000","uM","NFA_20201209_MW71-7211_09_00(000).h5",0.454572628789907,0.306666666666667,NA,0,NA,NA,9,0,4,13.25,0.314409722222222,8.26533298236378,196.75,0.146753462979941,78.5,0.259332765125411,0.00142350656683506,1,""
"20201209","MW71-7211","A6",12,"3360 G12","0.00000","uM","NFA_20201209_MW71-7211_12_00(000).h5",1.16292597007443,2.72625,0.0206440812868885,79.604375,0.37025,30.3689375,16,16,47,12.1702127659574,0.208788978456532,24.7044070225726,18.7217391304348,0.110516565218497,88.0212765957447,0.346630024939356,0.0126575131172905,1,""
"20201209","MW71-7211","A6",5,"3360 G12","0.00000","uM","NFA_20201209_MW71-7211_05_00(000).h5",0.256948601301817,0.39,0.0651607547169814,48.134,0.3,32.752,4,1,0,NA,NA,0,NA,NA,NA,0.0012319670374592,0,1,""
"20201209","MW71-7211","A6",7,"3360 G12","0.00000","uM","NFA_20201209_MW71-7211_07_00(000)(000).h5",3.37708160931937,4.7025,0.105392213975717,55.3786,1.3764,20.386,8,5,1,12,0.15,0.167552104617899,NA,NA,41,0.0057137956667299,1.77186022399245e-05,1,""
"20201209","MW71-7211","A6",9,"3360 G12","0.00000","uM","NFA_20201209_MW71-7211_09_00(000).h5",0.487227289386032,0.75375,0.033911092795787,69.40175,0.7255,53.972375,16,8,5,16,0.474190476190476,9.73489167616876,180.425,0.0508294578649829,136.6,0.294001740700659,0.00545737628221367,1,""
